elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,discharge_diameter_in,release_orientation_rad,press_psia,area_conc_high_m2
0,371.9871579,61.66956975,68.78415753,0.000589476,29592.24532,367.15,0.147369124,8.69E-05,0,0,0,0,1690.924849,0.996760458,468.8474011,0.276374524,68.80291448,0.000589278,29581.00731,366.975626,0.147319557,8.68E-05,0,0,0,0,1690.924849,0.996425199,468.8474011,0.276281566,1,0.01,84.5559,16.93114764
6,248.3640763,22.51903624,20.48045768,0.00057039,98751.54095,348.15,0.855585136,0.000488017,19.3679266,0.011047273,16.5709101,0.009451883,44.40687379,0.025329241,27.52780756,0.015701589,21.46340993,0.000553223,89508.23819,265.2998642,0.829834088,0.000459083,27.88908826,0.015428877,23.14331611,0.012803408,44.40687379,0.024566892,27.52780756,0.015229009,0.7,0.01,274.6959,16.34023896
5,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,308.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,156.7963129,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,6,0.01,848.6959,16.0487389
2,20.747871,4.615302,4.615302,0.0002,,298.15,0.1,2.00E-05,0.305703781,6.11E-05,0.030570378,6.11E-06,0.305703781,6.11E-05,0.030570378,6.11E-06,4.615302,0.0002,,147.2775976,0.1,2.00E-05,0.305703781,6.11E-05,0.030570378,6.11E-06,0.305703781,6.11E-05,0.030570378,6.11E-06,0.4,0.01,2014.6959,15.87521596
6,372.2028905,61.40973767,65.74776429,0.000641903,31548.57693,394.15,0.160475706,0.00010301,0,0,0,0,328.1084709,0.210613754,93.94750275,0.060305167,67.92041332,0.000618891,30134.78622,372.2028906,0.154722678,9.58E-05,0,0,0,0,328.1084709,0.203063285,93.94750275,0.058143237,0.5,0.01,69.6959,15.7210345
6,23.8510218,16.3750327,16.30012312,0.000671551,75246.57893,423.15,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,0.000677514,74584.36838,329.7815439,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,0.62,0.01,391.6959,15.35217856
1,337.6847609,32.04186,32.04186,0.0002,71800,353.15,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,2,0.01,50.6959,15.33291831
1,407.6498702,102.178,102.178,0.001207123,19000,298.15,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,102.178,0.001207123,19000,298.0574445,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,0.5,0.01,104.6959,14.46715781
1,407.6498702,102.178,102.178,0.001207123,19000,298.15,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,102.178,0.001207123,19000,298.0574445,1,0.001207123,0,0,0,0,598596.3649,722.5793496,598596.3649,722.5793496,0.5,0.01,104.6959,14.46715781
6,334.3846889,33.44669213,46.0582709,0.000157094,67470.40158,394.15,0.039273518,6.17E-06,0,0,0,0,624.8749479,0.09816415,72.65506011,0.011413679,50.52683744,0.00014375,57588.63378,334.1438406,0.646876334,9.30E-05,0,0,0,0,624.8749479,0.089825959,149.6537332,0.021512769,2,0.01,114.6959,14.32339031
3,266.1205892,17.71111803,17.05632795,0.000649195,154036.8983,298.15,0.97379265,0.000632181,132.281337,0.085876396,128.8145937,0.083625803,564.6170945,0.366546651,174.392796,0.113214949,17.1019884,0.000618284,161738.0441,314.2094666,0.927425573,0.000573412,162.5063251,0.100475014,150.7125217,0.093183098,564.6170945,0.349093555,174.392796,0.107824226,2,0.01,15.6959,13.78173896
3,266.1205892,17.71111803,17.05632795,0.000649195,154036.8983,298.15,0.97379265,0.000632181,132.281337,0.085876396,128.8145937,0.083625803,564.6170945,0.366546651,174.392796,0.113214949,17.1019884,0.000618284,161738.0441,314.2094666,0.927425573,0.000573412,162.5063251,0.100475014,150.7125217,0.093183098,564.6170945,0.349093555,174.392796,0.107824226,2,0.01,15.6959,13.78173896
3,341.1209009,46.71613464,32.04585877,0.000199993,71780.46696,298.15,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,32.04585877,0.000199993,71780.46701,298.1499329,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,18,1.570796327,14.7459,13.20053639
2,22.0053821,12.85532524,12.85532524,0.00058856,41395.63342,866.15,0.010403583,6.12E-06,933.4652975,0.549400238,9.711384138,0.005715731,933.4652975,0.549400238,9.711384138,0.005715731,12.85532524,0.00058856,41395.63342,639.5339613,0.010403583,6.12E-06,933.4652975,0.549400238,9.711384138,0.005715731,933.4652975,0.549400238,9.711384138,0.005715731,1,0.01,264.6959,12.75893089
0,379.3475284,36.32140999,30.78456551,0.00121506,131680.715,365.15,0.30376503,0.000369093,0,0,0,0,901.7235292,1.095648299,392.6821155,0.477132378,30.78461,0.001215064,131680.2562,365.1469078,0.303766088,0.000369095,0,0,0,0,901.7235292,1.095652117,392.6821155,0.477134041,0,0.01,16.6759,12.70186891
5,398.5421953,66.87315359,61.68378291,0.003671901,38008.68341,373.15,0.917975176,0.003370714,0,0,0,0,1521.828308,5.588002432,1101.547789,4.044774099,61.68377689,0.003671902,38008.69064,373.1495145,0.91797545,0.003370716,0,0,0,0,1521.828308,5.588004104,1101.547789,4.04477531,1,0.01,14.8759,12.64331008
0.5,382.8727265,94.19904,94.19904,0.004,19000,293.15,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,0.004,19000,293.1481848,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,0.3,0.01,16.1959,12.48551594
0.5,306.0778556,58.5173334,59.7485883,0.000219815,52155.77709,288.15,0.989169203,0.000217435,0,0,0,0,3.331657433,0.00073235,3.149121486,0.000692225,59.74869389,0.000219816,52155.7227,288.1244751,0.989172973,0.000217436,0,0,0,0,3.331657433,0.000732352,3.149121486,0.000692228,1,0.01,29.1959,12.48523595
2,331.1017532,35.93598278,39.57023768,0.000146245,65134.12495,368.15,0.731226319,0.000106938,0,0,0,0,413.941714,0.060537015,356.3931919,0.052120816,41.54860952,0.000132119,63582.88327,331.101752,0.66059566,8.73E-05,0,0,0,0,413.941714,0.05468962,356.3931919,0.047086359,1,0.01,919.6959,12.38249091
1,337.6847609,32.04186,32.04186,0.0002,71800,353.15,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,2,0.01,31.6959,12.21823587
3,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,2,0.01,134.6959,12.04128842
3,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,2,0.01,134.6959,12.04128842
3,23.8510218,16.3750327,16.3750327,0.000643073,78578.87709,523.15,0.321536445,0.000206771,6106.858033,3.927154848,1963.577424,1.26272341,6106.858033,3.927154848,1963.577424,1.26272341,16.32782722,0.00066158,76380.67918,332.144608,0.330790105,0.000218844,5934.296641,3.926013216,1963.006608,1.298686323,6106.858033,4.040176417,1963.577424,1.299063964,0.6,0.01,391.6959,11.87100714
0,325.0247352,37.47652833,56.68628291,0.000201309,55512.68285,319.45,0.905888778,0.000182363,0,0,0,0,1064.879854,0.214369491,475.6344803,0.09574932,56.68629261,0.000201309,55512.66895,319.4497912,0.905889009,0.000182363,0,0,0,0,1064.879854,0.214369546,475.6344803,0.095749344,6,0.01,14.7959,11.83865646
0,239.7475658,17.03052,17.03052,0.000666667,150000,298.15,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,0.1,0.01,214.6959,11.65552617
1,27.5016595,26.35537456,26.35537456,0.002645589,169006.3676,1073.45,0.396838387,0.001049871,4287.550523,11.34309757,1701.464636,4.50137655,4287.550523,11.34309757,1701.464636,4.50137655,26.35537456,0.002645589,169006.3676,1071.583504,0.396838387,0.001049871,4287.550523,11.34309757,1701.464636,4.50137655,4287.550523,11.34309757,1701.464636,4.50137655,20,1.570796327,14.7959,11.51377844
1,27.5016595,26.35537456,26.35537456,0.002645589,169006.3676,1073.45,0.396838387,0.001049871,2845.719374,7.528604583,1129.290688,2.987639303,2845.719374,7.528604583,1129.290688,2.987639303,26.35537456,0.002645589,169006.3676,1071.583504,0.396838387,0.001049871,2845.719374,7.528604583,1129.290688,2.987639303,2845.719374,7.528604583,1129.290688,2.987639303,20,1.570796327,14.7959,11.51377844
1,304.9374635,60.05196,60.05196,0.000222222,52000,288.15,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,60.05196,0.000222222,52000,287.9408401,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,0.5,0.01,130.6959,11.30952056
0.1,383.8292877,92.13842,92.13842,0.00027027,11000,310.15,1,0.00027027,0,0,0,0,162.7985372,0.043999605,162.7985372,0.043999605,92.13842,0.00027027,11000,310.0229589,1,0.00027027,0,0,0,0,162.7985372,0.043999605,162.7985372,0.043999605,2,0.01,94.6959,10.93239586
6,372.2028905,61.40973767,68.45503033,0.00061312,29806.03142,367.15,0.153279894,9.40E-05,0,0,0,0,6608.375346,4.051724302,1892.180227,1.160132742,68.46836176,0.000612975,29797.92464,367.0256396,0.153243764,9.39E-05,0,0,0,0,6608.375346,4.050769258,1892.180227,1.159859284,0.5,0.01,64.6959,10.78707059
3,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,303.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,154.0985084,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,1,0.01,848.6959,10.73977837
1,486.7866285,44.83882721,24.60042431,0.000374135,287278.957,293.15,0.243665549,9.12E-05,0,0,0,0,25.2651818,0.009452599,25.07653175,0.009382019,24.58966404,0.000373524,287749.1451,293.0732999,0.243267394,9.09E-05,0,0,0,0,25.2651818,0.009437153,25.07653175,0.009366688,0.6,0.01,130.6959,10.65311714
5,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,308.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,156.7963129,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,1,0.01,848.6959,10.6011551
5,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,308.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,156.7963129,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,1,0.01,848.6959,10.6011551
1,239.7475658,17.03052,17.03052,0.000666667,150000,293.15,1,0.000666667,0,0,0,0,3229.496222,2.152997481,3229.496222,2.152997481,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,3229.496222,2.152997481,3229.496222,2.152997481,0.2,0.01,129.6959,10.50502973
6,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,313.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,159.4970677,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,1,0.01,848.6959,10.42138432
1,329.0573405,37.25491496,41.88918727,0.000129687,63323.26066,363.15,0.648436554,8.41E-05,0,0,0,0,285.1813802,0.036984406,232.1053038,0.030101113,43.98183124,0.000114745,61773.43409,329.0573404,0.573726219,6.58E-05,0,0,0,0,285.1813802,0.032723207,232.1053038,0.02663298,0.94,0.01,638.6959,10.22337902
2.61,337.6847609,32.04186,32.04186,0.0002,71800,327.15,1,0.0002,0,0,0,0,617.3402075,0.123468041,617.3402075,0.123468041,32.04186,0.0002,71800,327.0301402,1,0.0002,0,0,0,0,617.3402075,0.123468041,617.3402075,0.123468041,1,0.01,99.6959,10.20762171
1,334.3846889,33.44669213,42.95015538,0.000266208,78219.85266,350.15,0.066551878,1.77E-05,104.0757886,0.027705757,6.926439171,0.00184387,298.9832286,0.079591581,34.76318665,0.009254221,42.25682504,0.000279688,80426.36083,351.0188724,0.069921901,1.96E-05,113.5648743,0.031762687,7.940671846,0.002220907,298.9832286,0.083621902,34.76318665,0.009722832,2,0.01,32.0959,9.853364281
1,329.0573405,37.25491496,41.88918727,0.000129687,63323.26066,363.15,0.648436554,8.41E-05,0,0,0,0,285.1813802,0.036984406,232.1053038,0.030101113,43.98183124,0.000114745,61773.43409,329.0573404,0.573726219,6.58E-05,0,0,0,0,285.1813802,0.032723207,232.1053038,0.02663298,1,0.01,638.6959,9.787772054
3,306.0778556,58.5173334,59.7485883,0.000219815,52155.77709,288.15,0.989169203,0.000217435,0,0,0,0,1665828.716,366.1747698,1574560.743,346.1126656,59.74943287,0.000219822,52155.34211,287.9457321,0.989199356,0.000217448,0,0,0,0,1665828.716,366.1859318,1574560.743,346.1232161,1,0.01,130.6959,9.274050215
0.76,337.6847609,32.04186,32.04186,0.0002,71800,293.15,1,0.0002,0,0,0,0,3718.775999,0.7437552,3718.775999,0.7437552,32.04186,0.0002,71800,293.1495335,1,0.0002,0,0,0,0,3718.775999,0.7437552,3718.775999,0.7437552,12,0.01,15.1292,9.269353765
4,20.5655474,3.435864244,3.435864244,9.11E-05,41519.2362,313.15,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3.435864244,9.11E-05,41519.2362,159.4953106,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,1,0.01,848.6959,9.007411664
5,351.7306805,27.17970368,29.85377316,0.000205559,92989.56919,361.15,0.051389709,1.06E-05,0,0,0,0,794.7106507,0.163359797,84.47454357,0.017364489,29.97649111,0.000210573,92154.62072,351.7306831,0.052643253,1.11E-05,0.000135706,2.86E-08,7.14E-06,1.50E-09,794.7106507,0.167344617,84.47454357,0.017788059,1,0.01,32.0959,8.957612197
0.8,373.8173005,35.5855162,40.23731345,0.003165255,150844.551,273.15,0.791313862,0.002504711,0,0,0,0,8289.469305,26.23828789,4960.672498,15.70179566,40.23739,0.003165267,150844.0418,273.1488364,0.79131664,0.002504728,0,0,0,0,8289.469305,26.23837998,4960.672498,15.70185077,1,0.01,15.6959,8.329110714
2,331.1017532,35.93598278,39.61462002,0.000145928,65098.49523,367.15,0.729641807,0.000106475,0,0,0,0,414.657797,0.060510333,357.009721,0.052097844,41.54860952,0.000132119,63582.88327,331.101752,0.66059566,8.73E-05,0,0,0,0,414.657797,0.054784228,357.009721,0.047167814,1,0.01,919.6959,8.138511343
0,289.9243912,45.08368,45.08368,0.001666667,27000,298.15,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,45.08368,0.001666667,27000,289.9243907,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,0.1,0.01,214.6959,8.050843016
3,431.2911806,75.10966,75.10966,0.005731287,22000,298.15,1,0.005731287,0,0,0,0,998.5400014,5.722919146,998.5400014,5.722919146,75.10966,0.005731287,22000,298.1427721,1,0.005731287,0,0,0,0,998.5400014,5.722919146,998.5400014,5.722919146,2,0.01,24.6959,8.027638624
3,431.2911806,75.10966,75.10966,0.005731287,22000,298.15,1,0.005731287,0,0,0,0,998.5400014,5.722919146,998.5400014,5.722919146,75.10966,0.005731287,22000,298.1427721,1,0.005731287,0,0,0,0,998.5400014,5.722919146,998.5400014,5.722919146,2,0.01,24.6959,8.027638624
6,337.2951719,33.35438532,46.05770536,0.000165831,71631.59957,394.15,0.041457661,6.87E-06,0,0,0,0,626.4843378,0.103890302,73.37490387,0.012167808,50.74885301,0.000157926,63169.37133,337.2951729,0.710667193,0.000112233,1.95E-05,3.09E-09,1.39E-05,2.19E-09,626.4843378,0.098938192,151.1364559,0.023868382,1,0.01,80.6959,7.843838246
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,64.6959,7.819012522
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,64.6959,7.819012522
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,114.6959,7.819012522
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,64.6959,7.819012522
1,337.6847609,32.04186,32.04186,0.0002,,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,0,0.01,64.6959,7.819012522
6,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,114.6959,7.813085954
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,64.6959,7.775404356
1,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,0.0002,71800,298.0973845,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,1,0.01,64.6959,7.775404356
1,337.6847609,32.04186,32.04186,0.0002,71800,353.15,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,1,0.01,50.6959,7.612134512
1,329.2741479,33.41045371,53.98986753,0.00017504,55111.90342,329.15,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,0.000175053,55103.36218,329.0800898,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,1,0.01,32.0959,7.600330818
1,283.4926291,44.05256,44.05256,0.002,30000,298.15,1,0.002,0.023608423,4.72E-05,0.023608423,4.72E-05,0.023608423,4.72E-05,0.023608423,4.72E-05,44.05256,0.002,30000,296.4840411,1,0.002,0.023608423,4.72E-05,0.023608423,4.72E-05,0.023608423,4.72E-05,0.023608423,4.72E-05,0.07401575,0.01,15.16727265,7.486399144
3,337.6847609,32.04186,32.04186,0.0002,71800,373.15,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,0.8,0.01,86.5959,6.84371992
1.5,261.9396358,17.65511491,17.0611904,0.000645903,,299.85,0.968854845,0.000625786,0.051475827,3.32E-05,0.049872604,3.22E-05,0.165666387,0.000107004,0.060590651,3.91E-05,17.12502929,0.000602685,,319.4092513,0.904028105,0.000544845,0.061264514,3.69E-05,0.055384842,3.34E-05,0.165666387,9.98E-05,0.060590651,3.65E-05,0,0.01,14.7959,6.74432412
3,280.2234025,45.08368,45.08368,0.002857143,28000,280.65,1,0.002857143,0.887239019,0.002534969,0.887239019,0.002534969,0.887239019,0.002534969,0.887239019,0.002534969,45.08368,0.002857143,28000,280.4090417,1,0.002857143,0.887239019,0.002534969,0.887239019,0.002534969,0.887239019,0.002534969,0.887239019,0.002534969,3,0.01,234.6959,6.72352263
6,331.8289842,33.31890508,54.54097223,0.000190739,59242.8199,332.15,0.858324386,0.000163716,0,0,0,0,3001.299105,0.572464047,1032.439241,0.196926173,54.56386111,0.000190865,59207.67113,331.8289825,0.858894386,0.000163933,0,0,0,0,3001.299105,0.572844212,1032.439241,0.197056949,1,0.01,62.6959,6.270315365
2,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,308.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,154.387574,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,0.6,0.01,1413.6959,6.264756586
2,20.5785221,3.528740859,3.528740859,9.83E-05,41624.29917,308.15,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,9.83E-05,41624.29917,154.387574,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,0.6,0.01,1413.6959,6.264756586
