,Unnamed: 0,study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,log_storage_key_component,log_discharge_key_component,log_weather,log_hazard_type,catastrophic_release,discharge_diameter,release_orientation,pressure,log_discharge_diam,log_press_psia
1563,1563,2354,1,100.3561055,36.62878908,39.87326112,64-18-6,0.003121407,153776.7952,25,0.780351781,0.002435796,0,0,0,0,2184.074386,6.817385343,1451.363043,4.530294939,39.87423298,64-18-6,0.003121546,153769.9582,24.98191099,0.780386477,0.002436012,0,0,0,0,2184.074386,6.817688462,1451.363043,4.530496368,3600,night,inhalation,320.3540904,80961.62435,3203.540904,4927.555585,0,2.572297705,1.563822561,1.600681757,-2.5056496,5.186890806,2.474434814,-0.107709574,0,0,0,3.339267426,0.833617843,3.16177606,0.656126477,1.600692342,-2.505630261,5.186871496,2.474408464,-0.107690265,-2.613320577,0,0,0,0,3.339267426,0.833637152,3.16177606,0.656145787,3.556302501,2.505630274,4.908279213,3.505630274,3.692631532,,,,,FALSE,1,0,13.3,0,1.447094434
1564,1564,2354,1,100.3561055,36.62878908,39.87326112,64-18-6,0.003121407,153776.7952,25,0.780351781,0.002435796,0,0,0,0,2184.074386,6.817385343,1451.363043,4.530294939,39.87423298,64-18-6,0.003121546,153769.9582,24.98191099,0.780386477,0.002436012,0,0,0,0,2184.074386,6.817688462,1451.363043,4.530496368,3600,night,flash_fire,76884.9791,1.984852106,153769.9582,1.265754509,0,2.572297705,1.563822561,1.600681757,-2.5056496,5.186890806,2.474434814,-0.107709574,0,0,0,3.339267426,0.833617843,3.16177606,0.656126477,1.600692342,-2.505630261,5.186871496,2.474408464,-0.107690265,-2.613320577,0,0,0,0,3.339267426,0.833637152,3.16177606,0.656145787,3.556302501,4.885841501,0.297728152,5.186871496,0.102349483,,,,,FALSE,1,0,13.3,0,1.447094434
1565,1565,2352,1,61.32915387,34.00721184,53.6547678,107-31-3,0.000182406,60961.79719,65,0.820826308,0.000149724,0,0,0,0,355.8068817,0.064901255,108.8057742,0.019846809,53.75915196,107-31-3,0.000182956,60794.10087,61.76688313,0.82330174,0.000150628,3.875127223,0.000708978,3.190398987,0.000583702,355.8068817,0.065096983,108.8057742,0.019906663,10,night,inhalation,5465.796779,58422.42839,54657.96779,8290.831615,0,2.524369056,1.531571027,1.72960832,-3.73896088,4.785057762,2.529109392,-0.085748733,0,0,0,2.551214344,-1.187746905,2.036651943,-1.70230931,1.730452409,-3.737653343,4.78386144,2.524937041,-0.084440967,-3.82209429,0.588285965,-3.149367241,0.503844999,-3.233808819,2.551214344,-1.186439139,2.036651943,-1.701001536,1,3.73765348,4.766579605,4.73765348,3.918598095,,,,,TRUE,6,0,87,0.77815125,2.007303444
1566,1566,2352,1,61.32915387,34.00721184,53.6547678,107-31-3,0.000182406,60961.79719,65,0.820826308,0.000149724,0,0,0,0,355.8068817,0.064901255,108.8057742,0.019846809,53.75915196,107-31-3,0.000182956,60794.10087,61.76688313,0.82330174,0.000150628,3.875127223,0.000708978,3.190398987,0.000583702,355.8068817,0.065096983,108.8057742,0.019906663,10,night,flash_fire,30397.05043,15798.12003,60794.10087,6338.010903,0,2.524369056,1.531571027,1.72960832,-3.73896088,4.785057762,2.529109392,-0.085748733,0,0,0,2.551214344,-1.187746905,2.036651943,-1.70230931,1.730452409,-3.737653343,4.78386144,2.524937041,-0.084440967,-3.82209429,0.588285965,-3.149367241,0.503844999,-3.233808819,2.551214344,-1.186439139,2.036651943,-1.701001536,1,4.482831444,4.198605409,4.78386144,3.801952982,,,,,TRUE,6,0,87,0.77815125,2.007303444
1567,1567,2351,6,100.0960852,22.71553071,22.71553071,64-18-6,0.000671215,715121.0883,145,0.16780365,0.000112632,388.6768095,0.260885549,65.22138718,0.043777547,388.6768095,0.260885549,65.22138718,0.043777547,22.71286503,64-18-6,0.000670834,715526.8884,100.0971695,0.167708482,0.000112505,372.9399626,0.250180781,62.54519513,0.041957439,388.6768095,0.260737591,65.22138718,0.043752719,3600,night,inhalation,1490.681905,904.1605629,14906.81905,43.64584324,0.77815125,2.571995261,1.356322888,1.356322888,-3.173138347,5.854379585,2.621332101,-0.775198597,-0.583549977,1.814390031,-1.358748577,2.589588629,-0.583549977,1.814390031,-1.358748577,1.35627192,-3.173384934,5.854625959,2.571996523,-0.775444972,-3.948828176,2.571638923,-0.601746056,1.796193952,-1.377191028,2.589588629,-0.583796351,1.814390031,-1.358994953,3.556302501,3.17338498,2.95624556,4.17338498,1.639942889,,,,,FALSE,3,0,29,0.477121255,1.640440689
1568,1568,2351,6,100.0960852,22.71553071,22.71553071,64-18-6,0.000671215,715121.0883,145,0.16780365,0.000112632,388.6768095,0.260885549,65.22138718,0.043777547,388.6768095,0.260885549,65.22138718,0.043777547,22.71286503,64-18-6,0.000670834,715526.8884,100.0971695,0.167708482,0.000112505,372.9399626,0.250180781,62.54519513,0.041957439,388.6768095,0.260737591,65.22138718,0.043752719,3600,night,flash_fire,357763.4442,0.078899527,715526.8884,0.009553531,0.77815125,2.571995261,1.356322888,1.356322888,-3.173138347,5.854379585,2.621332101,-0.775198597,-0.583549977,1.814390031,-1.358748577,2.589588629,-0.583549977,1.814390031,-1.358748577,1.35627192,-3.173384934,5.854625959,2.571996523,-0.775444972,-3.948828176,2.571638923,-0.601746056,1.796193952,-1.377191028,2.589588629,-0.583796351,1.814390031,-1.358994953,3.556302501,5.553595963,-1.1029256,5.854625959,-2.019836083,,,,,FALSE,3,0,29,0.477121255,1.640440689
1569,1569,2350,1,58.78185466,35.41681192,35.41681192,67-56-1,0.000175902,68650.38303,90,0.879509466,0.000154707,2823.517832,0.496662132,2483.310659,0.436819046,2823.517832,0.496662132,2483.310659,0.436819046,35.48972467,67-56-1,0.000175381,68585.38491,62.35821351,0.876906378,0.000153793,2730.501284,0.478878798,2394.393992,0.419931873,2823.517832,0.495192159,2483.310659,0.435526191,3600,night,inhalation,5701.862963,1.293154296,57018.62963,0.007728979,0,2.521048933,1.549209465,1.549209465,-3.754729223,4.836642965,2.560086048,-0.055759482,-0.303938952,3.395031053,-0.359698434,3.450790535,-0.303938952,3.395031053,-0.359698434,1.55010263,-3.756017458,4.83623158,2.525703157,-0.057046771,-3.813063431,3.436242385,-0.319774391,3.379195614,-0.376821161,3.450790535,-0.305226241,3.395031053,-0.360985723,3.556302501,3.756016775,0.111650347,4.756016775,-2.111877873,,,,,FALSE,0.3,0,22,-0.522878745,1.564617544
1570,1570,2350,1,58.78185466,35.41681192,35.41681192,67-56-1,0.000175902,68650.38303,90,0.879509466,0.000154707,2823.517832,0.496662132,2483.310659,0.436819046,2823.517832,0.496662132,2483.310659,0.436819046,35.48972467,67-56-1,0.000175381,68585.38491,62.35821351,0.876906378,0.000153793,2730.501284,0.478878798,2394.393992,0.419931873,2823.517832,0.495192159,2483.310659,0.435526191,3600,night,flash_fire,34292.69245,0.030877568,68585.38491,0.005290897,0,2.521048933,1.549209465,1.549209465,-3.754729223,4.836642965,2.560086048,-0.055759482,-0.303938952,3.395031053,-0.359698434,3.450790535,-0.303938952,3.395031053,-0.359698434,1.55010263,-3.756017458,4.83623158,2.525703157,-0.057046771,-3.813063431,3.436242385,-0.319774391,3.379195614,-0.376821161,3.450790535,-0.305226241,3.395031053,-0.360985723,3.556302501,4.535201585,-1.510356913,4.83623158,-2.276470693,,,,,FALSE,0.3,0,22,-0.522878745,1.564617544
1571,1571,2348,6,100.0971133,22.77555316,22.07447147,64-18-6,0.000579669,828058.5048,136,0.144917194,8.40E-05,0,0,0,0,132.2691947,0.076672322,22.47868819,0.013030194,22.71524979,64-18-6,0.000671174,715163.8303,100.0972108,0.167793621,0.000112619,11.17024901,0.007497186,1.874296528,0.00125798,132.2691947,0.088775708,22.47868819,0.015087122,10,night,inhalation,1489.925533,96557.34461,14899.25533,2628.439977,0.77815125,2.571996458,1.357468934,1.343890314,-3.236819925,5.918061022,2.611882556,-0.838880084,0,0,0,2.121458709,-1.115361384,1.351770963,-1.885049118,1.356317517,-3.173164876,5.854405542,2.571996571,-0.775224554,-3.948388333,1.048062855,-2.125101714,0.272838301,-2.900326263,2.121458709,-1.051705855,1.351770963,-1.821393598,1,3.173164563,4.984785314,4.173164563,3.419698064,,,,,TRUE,,0,101.5,0,2.065190804
1572,1572,2348,6,100.0971133,22.77555316,22.07447147,64-18-6,0.000579669,828058.5048,136,0.144917194,8.40E-05,0,0,0,0,132.2691947,0.076672322,22.47868819,0.013030194,22.71524979,64-18-6,0.000671174,715163.8303,100.0972108,0.167793621,0.000112619,11.17024901,0.007497186,1.874296528,0.00125798,132.2691947,0.088775708,22.47868819,0.015087122,10,night,flash_fire,357581.9151,166.7934119,715163.8303,98.03840509,0.77815125,2.571996458,1.357468934,1.343890314,-3.236819925,5.918061022,2.611882556,-0.838880084,0,0,0,2.121458709,-1.115361384,1.351770963,-1.885049118,1.356317517,-3.173164876,5.854405542,2.571996571,-0.775224554,-3.948388333,1.048062855,-2.125101714,0.272838301,-2.900326263,2.121458709,-1.051705855,1.351770963,-1.821393598,1,5.553375546,2.222178893,5.854405542,1.991396237,,,,,TRUE,,0,101.5,0,2.065190804
1573,1573,2347,6,64.14517189,33.35438532,46.05770536,64-18-6,0.000165831,71631.59957,121,0.041457661,6.87E-06,0,0,0,0,626.4843378,0.103890302,73.37490387,0.012167808,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.95E-05,3.09E-09,1.39E-05,2.19E-09,626.4843378,0.098938192,151.1364559,0.023868382,3600,night,inhalation,6332.077866,1017.96406,63320.77866,7.843838246,0.77815125,2.528010125,1.523152942,1.663302297,-3.78033428,4.855104649,2.595661531,-1.382395204,0,0,0,2.796910218,-0.983424991,1.865547545,-1.914787652,1.705426231,-3.801546364,4.800506555,2.528010126,-0.148333733,-3.949879428,-4.709965389,-8.510041521,-4.8569852,-8.659555885,2.796910218,-1.00463603,2.179369234,-1.62217702,3.556302501,3.801546247,3.007732445,4.801546247,0.894528629,,,,,FALSE,1,0,66,0,1.90685147
1574,1574,2347,6,64.14517189,33.35438532,46.05770536,64-18-6,0.000165831,71631.59957,121,0.041457661,6.87E-06,0,0,0,0,626.4843378,0.103890302,73.37490387,0.012167808,50.74885301,107-31-3,0.000157926,63169.37133,64.14517294,0.710667193,0.000112233,1.95E-05,3.09E-09,1.39E-05,2.19E-09,626.4843378,0.098938192,151.1364559,0.023868382,3600,night,flash_fire,31584.68567,26.18058737,63169.37133,7.833516811,0.77815125,2.528010125,1.523152942,1.663302297,-3.78033428,4.855104649,2.595661531,-1.382395204,0,0,0,2.796910218,-0.983424991,1.865547545,-1.914787652,1.705426231,-3.801546364,4.800506555,2.528010126,-0.148333733,-3.949879428,-4.709965389,-8.510041521,-4.8569852,-8.659555885,2.796910218,-1.00463603,2.179369234,-1.62217702,3.556302501,4.499476559,1.417979386,4.800506555,0.89395678,,,,,FALSE,1,0,66,0,1.90685147
1575,1575,2346,6,100.3515124,36.40356507,34.33370675,64-18-6,0.002330337,205978.8093,171,0.582584151,0.001357617,0,0,0,0,83.95519558,0.195643865,55.11492042,0.128436316,36.31127066,64-18-6,0.002612741,183715.1237,100.3519752,0.653185159,0.001706603,16.54185391,0.043219574,10.80489348,0.028230384,83.95519558,0.219353151,55.11492042,0.144000992,10,night,inhalation,382.7398654,436806.1624,3827.398654,59017.05988,0.77815125,2.572292365,1.561143917,1.535720693,-2.632581269,5.313822543,2.647529666,-0.234641334,0,0,0,1.924047578,-0.708533766,1.741269185,-0.89131216,1.560041447,-2.58290364,5.26414491,2.572292903,-0.184963691,-2.767867495,1.218584181,-1.364319518,1.03362049,-1.549283214,1.924047578,-0.658856123,1.741269185,-0.841634516,1,2.5829037,5.640288757,3.5829037,4.77097757,,,,,TRUE,,0,101.5,0,2.065190804
1576,1576,2346,6,100.3515124,36.40356507,34.33370675,64-18-6,0.002330337,205978.8093,171,0.582584151,0.001357617,0,0,0,0,83.95519558,0.195643865,55.11492042,0.128436316,36.31127066,64-18-6,0.002612741,183715.1237,100.3519752,0.653185159,0.001706603,16.54185391,0.043219574,10.80489348,0.028230384,83.95519558,0.219353151,55.11492042,0.144000992,10,night,flash_fire,91857.56183,449.8556366,183715.1237,255.1715129,0.77815125,2.572292365,1.561143917,1.535720693,-2.632581269,5.313822543,2.647529666,-0.234641334,0,0,0,1.924047578,-0.708533766,1.741269185,-0.89131216,1.560041447,-2.58290364,5.26414491,2.572292903,-0.184963691,-2.767867495,1.218584181,-1.364319518,1.03362049,-1.549283214,1.924047578,-0.658856123,1.741269185,-0.841634516,1,4.963114914,2.653073166,5.26414491,2.406832189,,,,,TRUE,,0,101.5,0,2.065190804
1577,1577,2345,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,night,inhalation,350,167717.5491,3500,20035.90353,0,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,3.556302501,2.544068044,5.224578507,3.544068044,4.301808932,,,,,FALSE,0.6,0,100,-0.22184875,2.059547894
1578,1578,2345,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,night,flash_fire,14000,974.0255326,28000,70.85755706,0,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,3.556302501,4.146128036,2.988570341,4.447158031,1.850386175,,,,,FALSE,0.6,0,100,-0.22184875,2.059547894
1579,1579,2344,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,16.04246,,,50000,-105.5779054,1,0.002857143,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,3600,night,flash_fire,25000,4911.656597,50000,1045.118631,0.477121255,2.047932251,1.205270965,1.205270965,,4.698970004,2.474434814,0,0.303211339,2.847279383,0.303211339,2.847279383,0.303211339,2.847279383,0.303211339,1.205270965,,4.698970004,2.224201698,0,-2.544068023,2.847279383,0.303211339,2.847279383,0.303211339,2.847279383,0.303211339,2.847279383,0.303211339,3.556302501,4.397940009,3.691227995,4.698970004,3.01916559,,,,,FALSE,10,0,500,1,2.711550709
1580,1580,2343,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,16.04246,,,50000,-81.20900776,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,3600,night,flash_fire,25000,978.5760984,50000,229.8324562,0.477121255,2.047932251,1.205270965,1.205270965,,4.698970004,2.474434814,0,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,1.205270965,,4.698970004,2.283167736,0,-2.544068023,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,3.556302501,4.397940009,2.990594604,4.698970004,2.361411358,,,,,FALSE,10,0,110,1,2.095852174
1581,1581,2342,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,16.04246,,,50000,-81.20900776,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,3600,night,flash_fire,25000,260.1636394,50000,73.9690888,0.477121255,2.047932251,1.205270965,1.205270965,,4.698970004,2.474434814,0,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,1.205270965,,4.698970004,2.283167736,0,-2.544068023,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,2.21233291,-0.331735134,3.556302501,4.397940009,2.415246599,4.698970004,1.869050269,,,,,FALSE,6,0,110,0.77815125,2.095852174
1582,1582,2338,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,10,night,inhalation,350,1744384.604,3500,307632.5918,0,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1,2.544068044,6.241642245,3.544068044,5.488032344,,,,,TRUE,,6,120,0,2.129354376
1583,1583,2338,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,10,night,flash_fire,14000,81312.7395,28000,39951.14735,0,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,0,0,0,0,2.837342335,0.293274291,2.837342335,0.293274291,1,4.146128036,4.910158593,4.447158031,4.601529256,,,,,TRUE,,6,120,0,2.129354376
1584,1584,2337,5,78.58068048,27.17970368,29.85377316,64-18-6,0.000205559,92989.56919,88,0.051389709,1.06E-05,0,0,0,0,794.7106507,0.163359797,84.47454357,0.017364489,29.97649111,64-18-6,0.000210573,92154.62072,78.58068309,0.052643253,1.11E-05,0.000135706,2.86E-08,7.14E-06,1.50E-09,794.7106507,0.167344617,84.47454357,0.017788059,3600,night,inhalation,4748.946609,367.3832138,47489.46609,8.957612197,0.698970004,2.546210252,1.434244718,1.474999229,-3.687063504,4.968434236,2.557687619,-1.289123842,0,0,0,2.900209033,-0.786854815,1.926725854,-1.760337993,1.476780795,-3.676597315,4.964517116,2.546210255,-1.278657282,-4.954677021,-3.86740095,-7.543633967,-5.146301788,-8.823908741,2.900209033,-0.776388253,1.926725854,-1.749871439,3.556302501,3.676597287,2.565119309,4.676597287,0.952192257,,,,,FALSE,1,0,17.4,0,1.506449558
1585,1585,2337,5,78.58068048,27.17970368,29.85377316,64-18-6,0.000205559,92989.56919,88,0.051389709,1.06E-05,0,0,0,0,794.7106507,0.163359797,84.47454357,0.017364489,29.97649111,64-18-6,0.000210573,92154.62072,78.58068309,0.052643253,1.11E-05,0.000135706,2.86E-08,7.14E-06,1.50E-09,794.7106507,0.167344617,84.47454357,0.017788059,3600,night,flash_fire,46077.31036,9.388387613,92154.62072,5.260398793,0.698970004,2.546210252,1.434244718,1.474999229,-3.687063504,4.968434236,2.557687619,-1.289123842,0,0,0,2.900209033,-0.786854815,1.926725854,-1.760337993,1.476780795,-3.676597315,4.964517116,2.546210255,-1.278657282,-4.954677021,-3.86740095,-7.543633967,-5.146301788,-8.823908741,2.900209033,-0.776388253,1.926725854,-1.749871439,3.556302501,4.66348712,0.972591012,4.964517116,0.721018669,,,,,FALSE,1,0,17.4,0,1.506449558
1586,1586,2322,3,100.4208983,19.37127992,18.88975917,64-19-7,8.32E-05,,35,0.020802745,1.73E-06,0,0,0,0,51622.81503,4.295585024,1665.223473,0.138564877,18.88976034,64-19-7,8.32E-05,,34.99949542,0.020802773,1.73E-06,0,0,0,0,51622.81503,4.295590776,1665.223473,0.138565062,3600,night,inhalation,12017.62871,161.5164752,120176.2871,34.2355263,0.477121255,2.572373037,1.287158317,1.276226421,-4.079876674,,2.488762172,-1.681879354,0,0,0,4.712841683,0.63302232,3.221472524,-0.858346839,1.276226448,-4.079876674,,2.488761461,-1.68187877,-5.761953897,0,0,0,0,4.712841683,0.633022901,3.221472524,-0.85834626,3.556302501,4.079818782,2.208216828,5.079818782,1.534477009,,,,,FALSE,2,0,1,0.301029996,1.195786223
1587,1587,2321,3,56.1365639,58.07914,58.07914,67-64-1,0.000175436,26000,20,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,58.07914,67-64-1,0.000175436,26000,19.90691346,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,3600,night,inhalation,5700.084402,209777.7948,57000.84402,233.8878858,0.477121255,2.51757401,1.764020177,1.764020177,-3.755881283,4.414973348,2.467089899,0,0,0,0,3.491252328,-0.264628958,3.491252328,-0.264628958,1.764020177,-3.755881283,4.414973348,2.466951971,0,-3.755881283,0,0,0,0,3.491252328,-0.264628958,3.491252328,-0.264628958,3.556302501,3.755881286,5.321759516,4.755881286,2.369007728,,,,,FALSE,4,0,50,0.602059991,1.810876759
1588,1588,2321,3,56.1365639,58.07914,58.07914,67-64-1,0.000175436,26000,20,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,58.07914,67-64-1,0.000175436,26000,19.90691346,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,3600,night,flash_fire,13000,76045.61922,26000,8091.095463,0.477121255,2.51757401,1.764020177,1.764020177,-3.755881283,4.414973348,2.467089899,0,0,0,0,3.491252328,-0.264628958,3.491252328,-0.264628958,1.764020177,-3.755881283,4.414973348,2.466951971,0,-3.755881283,0,0,0,0,3.491252328,-0.264628958,3.491252328,-0.264628958,3.556302501,4.113943352,4.881074201,4.414973348,3.908007325,,,,,FALSE,4,0,50,0.602059991,1.810876759
1589,1589,2320,3,67.97090087,46.71613464,32.04585877,67-56-1,0.000199993,71780.46696,25,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,32.04585877,67-56-1,0.000199993,71780.46701,24.99993294,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,3600,night,inhalation,5000.170615,303.7949472,50001.70615,13.20053639,0.477121255,2.53290833,1.669466901,1.505771914,-3.698985205,4.856006279,2.474434814,-1.48E-05,0,0,0,1.732450349,-1.966534466,1.674350782,-2.024634053,1.505771914,-3.698985205,4.85600628,2.474434716,-1.48E-05,-3.699000406,0,0,0,0,1.732450349,-1.966534466,1.674350782,-2.024634053,3.556302501,3.698984824,2.482580546,4.698984824,1.120591579,,,,,FALSE,18,6,0.05,1.255272505,1.168671284
1590,1590,2320,3,67.97090087,46.71613464,32.04585877,67-56-1,0.000199993,71780.46696,25,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,32.04585877,67-56-1,0.000199993,71780.46701,24.99993294,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,3600,night,flash_fire,35890.2335,24.69376864,71780.46701,3.993764414,0.477121255,2.53290833,1.669466901,1.505771914,-3.698985205,4.856006279,2.474434814,-1.48E-05,0,0,0,1.732450349,-1.966534466,1.674350782,-2.024634053,1.505771914,-3.698985205,4.85600628,2.474434716,-1.48E-05,-3.699000406,0,0,0,0,1.732450349,-1.966534466,1.674350782,-2.024634053,3.556302501,4.554976284,1.392587375,4.85600628,0.601382443,,,,,FALSE,18,6,0.05,1.255272505,1.168671284
