study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2
3698,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,123-38-6,0.00118773,26000,19.97255593,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,night,inhalation,841.9421488,140680.1622,8419.421488,13086.7237
3698,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,123-38-6,0.00118773,26000,19.97255593,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,night,flash_fire,13000,11608.0524,26000,4757.514923
3697,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,123-38-6,0.00118773,26000,19.99798552,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,night,inhalation,841.9421488,113977.1549,8419.421488,11262.81369
3697,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,123-38-6,0.00118773,26000,19.99798552,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,night,flash_fire,13000,6192.005298,26000,2479.518405
3695,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,1377.430864,1.636016045,1377.430864,1.636016045,58.07914,123-38-6,0.00118773,26000,19.99798552,1,0.00118773,0,0,0,0,1377.430864,1.636016045,1377.430864,1.636016045,10,night,inhalation,841.9421488,528781.0494,8419.421488,90714.68235
3695,1,49.00065371,58.07914,58.07914,123-38-6,0.00118773,26000,20,1,0.00118773,0,0,0,0,1377.430864,1.636016045,1377.430864,1.636016045,58.07914,123-38-6,0.00118773,26000,19.99798552,1,0.00118773,0,0,0,0,1377.430864,1.636016045,1377.430864,1.636016045,10,night,flash_fire,13000,54074.69962,26000,25061.90266
3694,1,66.24434398,30.84122127,30.84122127,67-56-1,0.000182881,78521.21072,110,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,30.84122127,67-56-1,0.000182881,78521.21072,88.47994679,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,3600,night,inhalation,5468.050922,11.58549498,54680.50922,0.156834442
3694,1,66.24434398,30.84122127,30.84122127,67-56-1,0.000182881,78521.21072,110,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,30.84122127,67-56-1,0.000182881,78521.21072,88.47994679,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,3600,night,flash_fire,39260.60536,0.298500549,78521.21072,0.064831951
3693,1,-6.373005315,31.0571,31.0571,74-89-5,0.002,49000,32,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,31.0571,74-89-5,0.002,49000,-6.373007164,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,3600,night,inhalation,500,148439.7187,5000,11630.34464
3693,1,-6.373005315,31.0571,31.0571,74-89-5,0.002,49000,32,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,31.0571,74-89-5,0.002,49000,-6.373007164,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,3600,night,flash_fire,24500,72.84146858,49000,10.12225451
3692,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,10,night,inhalation,350,1175703.442,3500,200252.5218
3692,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,10,night,flash_fire,14000,51856.45551,28000,22128.5934
3691,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,3600,night,inhalation,350,198029.6802,3500,22681.65514
3691,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,3600,night,flash_fire,14000,982.3263617,28000,66.28803668
3690,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,32,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,3600,night,inhalation,500,62685.35964,5000,3287.901346
3690,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,32,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,3600,night,flash_fire,10000,335.4325612,20000,22.56035521
3689,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,3600,night,inhalation,350,106541.3609,3500,12198.04335
3689,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,3600,night,flash_fire,14000,507.0594315,28000,27.46665727
3688,1,3.078739713,59.11026,59.11026,75-50-3,0.002,,35,1,0.002,0,0,0,0,20.30104418,0.040602088,20.30104418,0.040602088,59.11026,75-50-3,0.002,,3.078739224,1,0.002,0,0,0,0,20.30104418,0.040602088,20.30104418,0.040602088,3600,night,inhalation,500,11409.85837,5000,109.04087
3685,1,100.5444127,45.32104183,45.65025032,64-18-6,0.003946384,121630.324,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025742,64-18-6,0.003946385,121630.2928,19.99836876,0.986596325,0.003893489,0,0,0,0,1074.106917,4.238839746,1047.085608,4.13220325,3600,night,inhalation,253.3964437,138730.0371,2533.964437,15436.26001
3685,1,100.5444127,45.32104183,45.65025032,64-18-6,0.003946384,121630.324,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025742,64-18-6,0.003946385,121630.2928,19.99836876,0.986596325,0.003893489,0,0,0,0,1074.106917,4.238839746,1047.085608,4.13220325,3600,night,flash_fire,60815.14638,6.789191164,121630.2928,4.786406689
3682,1,32.28580741,28.15952765,44.36552718,124-40-3,0.00278134,28763.11536,27,0.973468959,0.002707548,0,0,0,0,355.119593,0.987708288,133.0858528,0.37015699,44.36717761,124-40-3,0.002781514,28761.31392,26.8989088,0.973529932,0.002707887,0,0,0,0,355.119593,0.987770152,133.0858528,0.370180175,3600,night,inhalation,359.5164243,152227.8783,3595.164243,19655.19121
3682,1,32.28580741,28.15952765,44.36552718,124-40-3,0.00278134,28763.11536,27,0.973468959,0.002707548,0,0,0,0,355.119593,0.987708288,133.0858528,0.37015699,44.36717761,124-40-3,0.002781514,28761.31392,26.8989088,0.973529932,0.002707887,0,0,0,0,355.119593,0.987770152,133.0858528,0.370180175,3600,night,flash_fire,14380.65696,1753.170645,28761.31392,203.6082338
3681,1,118.0083864,60.052,60.052,64-19-7,0.004,40000,31.5,1,0.004,0,0,0,0,799.307267,3.197229068,799.307267,3.197229068,60.052,64-19-7,0.004,40000,31.47144799,1,0.004,0,0,0,0,799.307267,3.197229068,799.307267,3.197229068,3600,night,inhalation,250,7498.602476,2500,73.88131599
3681,1,118.0083864,60.052,60.052,64-19-7,0.004,40000,31.5,1,0.004,0,0,0,0,799.307267,3.197229068,799.307267,3.197229068,60.052,64-19-7,0.004,40000,31.47144799,1,0.004,0,0,0,0,799.307267,3.197229068,799.307267,3.197229068,3600,night,flash_fire,20000,2.561382863,40000,2.081138293
3680,6,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,7.07,1,0.002857143,0,0,0,0,166.357316,0.475306617,166.357316,0.475306617,45.08368,124-40-3,0.002857143,28000,7.069732579,1,0.002857143,0,0,0,0,166.357316,0.475306617,166.357316,0.475306617,3600,night,inhalation,350,250447.1455,3500,46029.84791
3680,6,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,7.07,1,0.002857143,0,0,0,0,166.357316,0.475306617,166.357316,0.475306617,45.08368,124-40-3,0.002857143,28000,7.069732579,1,0.002857143,0,0,0,0,166.357316,0.475306617,166.357316,0.475306617,3600,night,flash_fire,14000,15578.86264,28000,8393.762839
3679,1.5,-239.9633513,26.00650897,26.00650897,630-08-0,0.001845843,107407.5602,25,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,26.00650897,630-08-0,0.001845843,107407.5602,-121.6792162,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,3600,night,inhalation,541.7577846,43145.08913,5417.577846,226.8603762
3679,1.5,-239.9633513,26.00650897,26.00650897,630-08-0,0.001845843,107407.5602,25,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,26.00650897,630-08-0,0.001845843,107407.5602,-121.6792162,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,3600,night,flash_fire,53703.78008,1.73785407,107407.5602,0.304375112
3678,0.5,-249.0570688,18.01742327,18.01742327,630-08-0,0.001231162,68798.85294,90,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,18.01742327,630-08-0,0.001231162,68798.85294,-84.53192732,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,3600,night,inhalation,812.2410309,4924.043734,8122.410309,36.95663098
3678,0.5,-249.0570688,18.01742327,18.01742327,630-08-0,0.001231162,68798.85294,90,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,18.01742327,630-08-0,0.001231162,68798.85294,-84.53192732,0.61558082,0.000757879,135958.1708,167.3864846,83693.24228,103.0399095,135958.1708,167.3864846,83693.24228,103.0399095,3600,night,flash_fire,34399.42647,1.076289213,68798.85294,0.190967011
3677,0.5,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,30,1,0.0002,0,0,0,0,2449252.71,489.850542,2449252.71,489.850542,32.04186,67-56-1,0.0002,71800,29.93523059,1,0.0002,0,0,0,0,2449252.71,489.850542,2449252.71,489.850542,3600,night,inhalation,5000,547.2272076,50000,2.997278891
3677,0.5,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,30,1,0.0002,0,0,0,0,2449252.71,489.850542,2449252.71,489.850542,32.04186,67-56-1,0.0002,71800,29.93523059,1,0.0002,0,0,0,0,2449252.71,489.850542,2449252.71,489.850542,3600,night,flash_fire,35900,3.656179266,71800,1.832337899
3676,4,61.78530337,33.60951207,33.60951207,67-56-1,0.000188807,70301.82189,90,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,33.60951207,67-56-1,0.000188807,70301.82189,89.59043649,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,3600,night,inhalation,5296.427183,409.2361703,52964.27183,32.98172039
3676,4,61.78530337,33.60951207,33.60951207,67-56-1,0.000188807,70301.82189,90,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,33.60951207,67-56-1,0.000188807,70301.82189,89.59043649,0.944032614,0.00017824,3427.741725,0.647179996,3235.899982,0.610959024,3427.741725,0.647179996,3235.899982,0.610959024,3600,night,flash_fire,35150.91094,49.56962123,70301.82189,25.4576049
3673,1,31.7874635,60.05196,60.05196,107-31-3,0.000222222,52000,15,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,60.05196,107-31-3,0.000222222,52000,14.79084005,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,3600,night,inhalation,4500,6027.089008,45000,11.30952056
3673,1,31.7874635,60.05196,60.05196,107-31-3,0.000222222,52000,15,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,60.05196,107-31-3,0.000222222,52000,14.79084005,1,0.000222222,0,0,0,0,426.5713793,0.09479364,426.5713793,0.09479364,3600,night,flash_fire,26000,50.29245345,52000,3.563353888
3672,4,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,3600,night,inhalation,1500,1548162.734,15000,30405.23567
3672,4,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,3600,night,flash_fire,75000,281.2806583,150000,66.16265164
3671,0,-191.5258849,28.0101,28.0101,630-08-0,0.002,125000,86.0561111,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,28.0101,630-08-0,0.002,125000,-70.74537617,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,3600,night,inhalation,500,48906.50407,5000,2970.605193
3671,0,-191.5258849,28.0101,28.0101,630-08-0,0.002,125000,86.0561111,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,28.0101,630-08-0,0.002,125000,-70.74537617,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,3600,night,flash_fire,62500,5.645388039,125000,0.84007579
3669,0,105.1452159,59.40494573,58.98547815,64-19-7,0.002056273,,212,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.43153756,64-19-7,0.002204125,,109.5988091,0.551031327,0.001214542,63.67646427,0.140350906,35.08772662,0.077337746,64.8161075,0.142862823,35.90592345,0.079141155,10,night,inhalation,453.6947132,245083.5951,4536.947132,15292.7434
3668,0,105.1452159,59.40494573,58.98547815,64-19-7,0.002056273,,212,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.58572549,64-19-7,0.002142048,,109.2576594,0.535511987,0.001147092,57.77735898,0.123761873,30.94046832,0.066275967,64.8161075,0.13883921,35.90592345,0.07691221,3600,night,inhalation,466.8429578,9460.257541,4668.429578,255.8582874
3667,0,105.1452159,59.40494573,58.98547815,64-19-7,0.002056273,,212,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.43153756,64-19-7,0.002204125,,109.5988091,0.551031327,0.001214542,63.67646427,0.140350906,35.08772662,0.077337746,64.8161075,0.142862823,35.90592345,0.079141155,10,night,inhalation,453.6947132,245083.5951,4536.947132,15292.7434
3666,0,118.0083864,60.052,60.052,64-19-7,0.004,,25,1,0.004,0,0,0,0,1978.089665,7.912358659,1978.089665,7.912358659,60.052,64-19-7,0.004,,24.89194599,1,0.004,0,0,0,0,1978.089665,7.912358659,1978.089665,7.912358659,3600,night,inhalation,250,16193.06931,,
3665,0,118.0083864,60.052,60.052,64-19-7,0.004,,25,1,0.004,0,0,0,0,1978.089665,7.912358659,1978.089665,7.912358659,60.052,64-19-7,0.004,,24.8920265,1,0.004,0,0,0,0,1978.089665,7.912358659,1978.089665,7.912358659,10,night,inhalation,250,70084.71481,2500,1102.80258
3664,0,99.05289045,61.40973767,68.45503033,64-19-7,0.00061312,29806.03142,94,0.153279894,9.40E-05,0,0,0,0,1701.518977,1.043234597,487.1969881,0.298710012,68.47360947,64-19-7,0.000612918,29794.73474,93.82670864,0.15322954,9.39E-05,0,0,0,0,1701.518977,1.042891883,487.1969881,0.298611882,3600,night,inhalation,1631.53919,22354.07384,16315.3919,47.07296165
3664,0,99.05289045,61.40973767,68.45503033,64-19-7,0.00061312,29806.03142,94,0.153279894,9.40E-05,0,0,0,0,1701.518977,1.043234597,487.1969881,0.298710012,68.47360947,64-19-7,0.000612918,29794.73474,93.82670864,0.15322954,9.39E-05,0,0,0,0,1701.518977,1.042891883,487.1969881,0.298611882,3600,night,flash_fire,14897.36737,44.31164471,29794.73474,8.040982786
3663,0,98.83715786,61.66956975,68.78415753,64-19-7,0.000589476,29592.24532,94,0.147369124,8.69E-05,0,0,0,0,1690.924849,0.996760458,468.8474011,0.276374524,68.80291448,64-19-7,0.000589278,29581.00731,93.82562601,0.147319557,8.68E-05,0,0,0,0,1690.924849,0.996425199,468.8474011,0.276281566,3600,night,inhalation,1696.991254,11917.06742,16969.91254,16.93114764
3663,0,98.83715786,61.66956975,68.78415753,64-19-7,0.000589476,29592.24532,94,0.147369124,8.69E-05,0,0,0,0,1690.924849,0.996760458,468.8474011,0.276374524,68.80291448,64-19-7,0.000589278,29581.00731,93.82562601,0.147319557,8.68E-05,0,0,0,0,1690.924849,0.996425199,468.8474011,0.276281566,3600,night,flash_fire,14790.50366,28.63829687,29581.00731,1.930002399
3662,0,96.21175656,64.96823168,75.9148872,64-19-7,0.000293631,,65.56,0.073407661,2.16E-05,0,0,0,0,1631.937455,0.479186845,264.8307068,0.077762411,75.92322188,64-19-7,0.000293572,,65.4929451,0.073393115,2.15E-05,0,0,0,0,1631.937455,0.479091891,264.8307068,0.077747002,3600,night,inhalation,3406.31408,9509.780721,,
3661,0,96.21175656,64.96823168,75.9148872,64-19-7,0.000293631,,65.56,0.073407661,2.16E-05,0,0,0,0,1631.937455,0.479186845,264.8307068,0.077762411,75.92647775,64-19-7,0.00029355,,65.46675596,0.073387432,2.15E-05,0,0,0,0,1631.937455,0.479054795,264.8307068,0.077740982,3600,night,inhalation,3406.577852,11271.67064,,
3660,0,96.21175656,64.96823168,75.9148872,64-19-7,0.000293631,,65.56,0.073407661,2.16E-05,0,0,0,0,1631.937455,0.479186845,264.8307068,0.077762411,75.93296413,64-19-7,0.000293504,,65.41459031,0.07337611,2.15E-05,0,0,0,0,1631.937455,0.478980886,264.8307068,0.077728988,3600,night,inhalation,3407.103504,13463.83725,,
3659,6,105.1628601,59.15732421,59.15732421,64-19-7,0.002211761,,140,0.55294021,0.001222972,3.964918134,0.008769451,2.192362667,0.004848982,3.964918134,0.008769451,2.192362667,0.004848982,59.15732421,64-19-7,0.002211761,,137.4258129,0.55294021,0.001222972,3.964918134,0.008769451,2.192362667,0.004848982,3.964918134,0.008769451,2.192362667,0.004848982,3600,night,inhalation,452.1284496,3149.890288,4521.284496,181.6461224
3658,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,inhalation,611.8115816,834859.4595,6118.115816,118574.5664
3658,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,flash_fire,17797.10959,16904.7463,35594.21918,2678.750825
3657,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,inhalation,611.8115816,834859.4595,6118.115816,118574.5664
3657,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,flash_fire,17797.10959,16904.7463,35594.21918,2678.750825
3656,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,inhalation,611.8115816,834859.4595,6118.115816,118574.5664
3656,6,105.1628601,59.15732421,59.79850702,64-19-7,0.001561183,37176.84913,152.1,0.390295678,0.000609323,11.68286742,0.018239091,4.559772663,0.007118638,290.715392,0.453859844,160.74823,0.250957358,61.66120991,64-19-7,0.00163449,35594.21918,106.2656021,0.408622536,0.00066789,63.69645939,0.104111235,26.02780877,0.042542197,290.715392,0.475171443,160.74823,0.262741398,10,night,flash_fire,17797.10959,16904.7463,35594.21918,2678.750825
