elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,conc_low_ppm,area_conc_low_m2,conc_high_ppm,catastrophic_release_01,discharge_diameter,release_orientation,pressure_psig,area_conc_high_m2
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65845609,0.003233536,19.88527463,0.808384026,0.002613939,0,0,0,0,980.1830639,3.169457326,675.5924546,2.184552594,3600,309.258956,180774.3287,3092.58956,0,1,0,87,10130.25461
0,29.0199719,34.66628987,44.68814989,0.001642313,27,0.985387754,0.001618315,0,0,0,0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826538,0.00164232,26.98626423,0.985392021,0.001618329,0,0,0,0,2843.800141,4.670429946,1749.351428,2.872994899,3600,608.8947214,101535.584,6088.947214,0,1,0,9,10808.65148
1,42.91225114,27.89771167,43.96713073,0.001597918,29,0.958750821,0.001532005,0,0,0,0,106.2811185,0.169828516,38.80228943,0.062002878,43.96734533,0.001597931,28.99057583,0.958758749,0.001532031,0,0,0,0,106.2811185,0.16982992,38.80228943,0.062003391,3600,625.8091521,112280.4561,6258.091521,0,6,6,3.2,11122.51254
1,49.00065371,58.07914,58.07914,0.00118773,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,0.00118773,19.99798552,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,841.9421488,113977.1549,8419.421488,1,0,0,1,11262.81369
3,53.25858351,46.30437205,53.47323185,0.000965743,162.8,0.724307201,0.000699495,0,0,0,0,360.7650695,0.348406317,152.3254169,0.147107195,54.85630039,0.000929506,69.47234597,0.697129273,0.000647986,159.7042601,0.14844602,111.3345147,0.103486066,360.7650695,0.335333187,152.3254169,0.141587343,10,1075.840636,503269.9762,10758.40636,1,0,0,370,11494.20142
1,-6.373005315,31.0571,31.0571,0.002,32,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,3600,500,148439.7187,5000,0,0.5,0,154,11630.34464
0,7.073402534,45.08368,45.08368,0.002857143,45,1,0.002857143,0,0,0,0,336.7072076,0.962020593,336.7072076,0.962020593,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,336.7072076,0.962020593,336.7072076,0.962020593,3600,350,96465.22469,3500,0,0.68,0,50,11809.68372
1,55.73187219,73.13684,73.13684,0.005,25,1,0.005,0,0,0,0,1025.474986,5.127374932,1025.474986,5.127374932,73.13684,0.005,24.99787164,1,0.005,0,0,0,0,1025.474986,5.127374932,1025.474986,5.127374932,3600,200,65021.9551,2000,0,12,0,1,12048.30967
3,37.22282986,63.27189802,63.27189802,0.002089257,202.8,0.417851342,0.000872999,187.2553277,0.39122445,78.24488999,0.163473661,187.2553277,0.39122445,78.24488999,0.163473661,63.27189802,0.002089257,111.6031367,0.417851342,0.000872999,187.2553277,0.39122445,78.24488999,0.163473661,187.2553277,0.39122445,78.24488999,0.163473661,10,478.6391233,583871.2072,4786.391233,1,0,0,260,12118.46622
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.66040181,0.003233814,19.84718751,0.80845349,0.002614388,0,0,0,0,980.1830639,3.169729676,675.5924546,2.184740311,3600,309.2323839,210490.1386,3092.323839,0,1,0,116,12128.84267
1,7.073402534,45.08368,45.08368,0.002857143,27,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,3600,350,106541.3609,3500,0,0.5,0,90,12198.04335
1,35.4223586,31.07596166,44.41263232,0.001625349,27,0.975209186,0.001585055,0,0,0,0,2154.623588,3.502014525,1039.620102,1.689745122,44.41279177,0.001625358,26.98870533,0.975215076,0.001585074,0,0,0,0,2154.623588,3.502035678,1039.620102,1.689755329,10,615.2488969,80558.15624,6152.488969,1,0,0,9,12234.13155
1,0.798405496,42.79070529,40.45134492,0.001092632,45,0.382421171,0.000417846,0,0,0,0,18.29836631,0.019993379,8.683851895,0.009488254,41.21838294,0.001096235,1.131711699,0.383682353,0.000420606,3.472905078,0.003807121,1.332492394,0.001460725,18.29836631,0.020059315,8.683851895,0.009519545,10,912.21292,69174.70918,9122.1292,1,0,0,217.6,12236.3087
1,100.5524702,45.67065301,45.83765188,0.003973146,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,0.003973153,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,251.6892955,285255.9479,2516.892955,1,0,0,13.9,12308.35093
1,100.5524702,45.67065301,45.83765188,0.003973146,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,0.003973153,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,251.6892955,285255.9479,2516.892955,1,0,0,13.9,12308.35093
6,100.0671351,21.00682463,20.55706117,0.000362977,134,0.090744129,3.29E-05,0,0,0,0,2741.996694,0.995280408,292.8483569,0.106297076,20.96618634,0.000421401,100.0671927,0.105350307,4.44E-05,212.7294409,0.089644448,22.41111188,0.00944407,2741.996694,1.155480773,292.8483569,0.123406657,10,2373.035327,217139.1878,23730.35327,1,0,0,29,12345.32297
1,42.91225114,27.89771167,43.96713073,0.001597918,29,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734632,0.001597931,28.99053245,0.958758786,0.001532031,0,0,0,0,3533.766539,5.646716194,1290.146678,2.061565772,3600,625.8091282,123467.3131,6258.091282,0,1,0,3.2,12533.83718
0,55.42954041,43.43463114,57.41621603,0.001165108,56,0.873831073,0.001018108,0,0,0,0,250.928803,0.29235918,97.53925968,0.113643781,57.42736512,0.001165404,55.50258991,0.874052939,0.001018625,0.605652719,0.00070583,0.529372539,0.000616933,250.928803,0.29243341,97.53925968,0.113672635,10,858.0715953,84959.1212,8580.715953,1,0,0,1,12587.81097
1,-6.373005315,31.0571,31.0571,0.002,25,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,3600,500,129021.4691,5000,0,0.6,0,70,12611.2999
1,-6.373005315,31.0571,31.0571,0.002,25,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,3600,500,129021.4691,5000,0,0.6,0,70,12611.2999
1,-6.373005315,31.0571,31.0571,0.002,25,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,3600,500,129021.4691,5000,0,0.6,0,70,12611.2999
1,100.3515124,36.40356507,39.97587443,0.003136061,20,0.784015178,0.002458719,0,0,0,0,2197.586963,6.891766139,1442.672246,4.524307753,39.9763835,0.003136133,19.99087368,0.784033353,0.002458833,0,0,0,0,2197.586963,6.891925898,1442.672246,4.524412632,3600,318.863986,158747.9379,3188.63986,0,2,0,7,12919.24747
1,49.00065371,58.07914,58.07914,0.00118773,20,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,0.00118773,19.97255593,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,10,841.9421488,140680.1622,8419.421488,1,0,0,15,13086.7237
0,-5.494180146,31.88326353,31.88326353,0.000431509,475,0.215754514,9.31E-05,1470.395274,0.634488835,317.2444175,0.13689383,1470.395274,0.634488835,317.2444175,0.13689383,31.88326353,0.000431509,276.3099826,0.215754514,9.31E-05,1470.395274,0.634488835,317.2444175,0.13689383,1470.395274,0.634488835,317.2444175,0.13689383,10,2317.448618,66060.27599,23174.48618,1,0,0,290.1,13176.34105
1,42.91225114,27.89771167,43.96713073,0.001597918,29,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734559,0.001597931,28.99056435,0.958758759,0.001532031,0,0,0,0,3533.766539,5.646716036,1290.146678,2.061565714,3600,625.8091458,122494.1433,6258.091458,0,2,0,9,13222.67625
1,44.0552411,73.13684,73.13684,0.00294128,27,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,73.13684,0.00294128,26.92580381,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,3600,339.9880279,101546.3444,3399.880279,0,3,0,35,13226.26686
1,44.0552411,73.13684,73.13684,0.00294128,27,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,73.13684,0.00294128,26.92580381,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,3600,339.9880279,101546.3444,3399.880279,0,3,0,35,13226.26686
1,10.34262908,44.05256,44.05256,0.002,10,1,0.002,0,0,0,0,1409.822997,2.819645995,1409.822997,2.819645995,44.05256,0.002,9.893093533,1,0.002,0,0,0,0,1409.822997,2.819645995,1409.822997,2.819645995,3600,500,94773.85629,5000,0,0.6,0,52.5,13423.13533
6,-25.3714756,21.90749034,21.90749034,0.00042836,217,0.642540707,0.000275239,2008.445482,0.860338654,1290.507981,0.552802607,2008.445482,0.860338654,1290.507981,0.552802607,22.3041634,0.000488781,41.66125227,0.733171137,0.00035836,1743.633793,0.852254647,1278.38197,0.624848508,2008.445482,0.981689505,1290.507981,0.630775469,10,2045.907054,466201.4876,20459.07054,1,30,0,900,14359.77165
1,-33.40243422,17.03052,17.03052,0.000666667,98,1,0.000666667,0,0,0,0,146.7952828,0.097863522,146.7952828,0.097863522,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,146.7952828,0.097863522,146.7952828,0.097863522,10,1500,187810.2785,15000,1,12,0,920,14607.28049
0.5,77.3002589,53.0626,53.0626,0.013333333,25,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,53.0626,0.013333333,24.97040211,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,3600,75,116840.3245,750,0,0.5,0,15,14650.00213
0.5,77.3002589,53.0626,53.0626,0.013333333,25,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,53.0626,0.013333333,24.97040211,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,3600,75,116840.3245,750,0,0.5,0,15,14650.00213
1,-28.87839195,24.05968665,24.05968665,0.000500719,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,0.000500719,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,1997.126633,102528.0083,19971.26633,1,0,0,315,14826.05495
1,-28.87839195,24.05968665,24.05968665,0.000500719,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,0.000500719,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,1997.126633,102528.0083,19971.26633,1,0,0,315,14826.05495
1,-6.373005315,31.0571,31.0571,0.002,25,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,500,167783.2398,5000,0,0.6,0,90,15288.31555
1,-6.373005315,31.0571,31.0571,0.002,25,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,500,167783.2398,5000,0,0.6,0,90,15288.31555
0,105.1452159,59.40494573,58.98547815,0.002056273,212,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.43153756,0.002204125,109.5988091,0.551031327,0.001214542,63.67646427,0.140350906,35.08772662,0.077337746,64.8161075,0.142862823,35.90592345,0.079141155,10,453.6947132,245083.5951,4536.947132,1,0,0,170,15292.7434
0,105.1452159,59.40494573,58.98547815,0.002056273,212,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.43153756,0.002204125,109.5988091,0.551031327,0.001214542,63.67646427,0.140350906,35.08772662,0.077337746,64.8161075,0.142862823,35.90592345,0.079141155,10,453.6947132,245083.5951,4536.947132,1,0,0,170,15292.7434
1,100.5444127,45.32104183,45.65025032,0.003946384,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025742,0.003946385,19.99836876,0.986596325,0.003893489,0,0,0,0,1074.106917,4.238839746,1047.085608,4.13220325,3600,253.3964437,138730.0371,2533.964437,0,2.6,0,1,15436.26001
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65959801,0.003233699,19.86292135,0.808424794,0.002614203,0,0,0,0,1897.128511,6.134742899,1307.598299,4.22837954,3600,309.2433607,259886.1829,3092.433607,0,1,0,104,15893.90997
1,46.06877838,27.61440334,45.09959704,0.001318133,165,0.659066315,0.000868737,0,0,0,0,796.6856907,1.050137405,186.092905,0.24529513,41.03561145,0.001120348,80.06247923,0.560173809,0.000627589,274.8717166,0.307951873,153.9759364,0.172506573,796.6856907,0.892564915,186.092905,0.208488743,10,892.5801106,938804.111,8925.801106,1,0,6,220,16080.43165
1,7.073402534,45.08368,45.08368,0.002857143,32.2,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,350,159436.3857,3500,0,0.6,0,84,16591.28691
1.5,7.073402534,45.08368,45.08368,0.002857143,7.07,1,0.002857143,0,0,0,0,88.72390186,0.253496862,88.72390186,0.253496862,45.08368,0.002857143,7.069742094,1,0.002857143,0,0,0,0,88.72390186,0.253496862,88.72390186,0.253496862,3600,350,143131.7616,3500,0,8,0,220,16592.11388
3.84,-29.36901244,23.42915834,23.42915834,0.000516536,371,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,0.000516536,135.5580324,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10,1935.974961,89991.26787,19359.74961,1,0,0,315,17027.81511
1.5,-29.36901244,23.42915834,23.42915834,0.000516536,260,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,0.000516536,45.28122208,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10,1935.974961,115334.3695,19359.74961,1,0,0,315,17082.66789
1,-6.373005315,31.0571,31.0571,0.002,32,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,3600,500,209969.4714,5000,0,0.6,0,154,17368.9751
6,94.86774943,35.66677515,36.71268789,0.002141639,108,0.535409768,0.001146654,247.4841731,0.530021775,132.5054438,0.283778836,1429.902193,3.062334407,842.1381967,1.803556067,36.87135614,0.00219768,97.67748116,0.549420098,0.00120745,300.401397,0.660186261,165.0465651,0.3627196,1429.902193,3.142468015,842.1381967,1.850750604,10,455.0252178,779930.989,4550.252178,1,0.27,0,5.8,17423.05772
1,-6.373005315,31.0571,31.0571,0.002,30,1,0.002,0,0,0,0,112.6956477,0.225391295,112.6956477,0.225391295,31.0571,0.002,-6.373007164,1,0.002,0,0,0,0,112.6956477,0.225391295,112.6956477,0.225391295,3600,500,195656.0693,5000,0,0.6,0,143,17689.62917
1.5,7.073402534,45.08368,45.08368,0.002857143,27,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,3600,350,154980.9476,3500,0,0.6,0,100,17753.24854
4,32.28580741,28.15952765,44.17009847,0.002760712,38,0.966249149,0.002667535,0,0,0,0,710.2391861,1.960765741,266.1717056,0.734823383,44.27556694,0.002771844,32.28580897,0.970145518,0.002689092,0,0,0,0,710.2391861,1.968672466,266.1717056,0.737786535,3600,360.77062,156240.5204,3607.7062,0,0.5,0,100,17817.3163
3,126.4753296,79.75665039,74.73595748,0.003493133,196.8,0.349313301,0.001220198,1.44093481,0.005033377,0.503337695,0.001758226,15.67267424,0.054746736,7.346556874,0.0256625,75.56690711,0.003690806,127.7124523,0.369080571,0.001362205,5.833855825,0.021531628,2.153162841,0.007946906,15.67267424,0.057844796,7.346556874,0.027114714,10,270.9435494,166411.9348,2709.435494,1,0,0,70,18058.5901
0,73.74283922,41.78658771,34.33644006,0.000327678,116,0.081919621,2.68E-05,0,0,0,0,1906.309105,0.624656478,663.2049378,0.217317989,34.46600511,0.000346181,75.10660621,0.08654527,3.00E-05,257.3796823,0.089099977,22.27499414,0.007711182,1906.309105,0.659928146,663.2049378,0.229589002,10,2888.661617,256206.0364,28886.61617,1,0,0,45,19041.21403
2,77.45696784,73.13684,73.13684,0.003333333,30,1,0.003333333,0,0,0,0,266.6234964,0.888744988,266.6234964,0.888744988,73.13684,0.003333333,29.92251663,1,0.003333333,0,0,0,0,266.6234964,0.888744988,266.6234964,0.888744988,10,300,140335.6708,3000,1,4,0,50,19564.32835
1,32.28580741,28.15952765,44.36552718,0.00278134,27,0.973468959,0.002707548,0,0,0,0,355.119593,0.987708288,133.0858528,0.37015699,44.36717761,0.002781514,26.8989088,0.973529932,0.002707887,0,0,0,0,355.119593,0.987770152,133.0858528,0.370180175,3600,359.5164243,152227.8783,3595.164243,0,0.5,0,91,19655.19121
1,7.073402534,45.08368,45.08368,0.002857143,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,350,167717.5491,3500,0,0.6,0,100,20035.90353
1,7.073402534,45.08368,45.08368,0.002857143,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,350,167717.5491,3500,0,0.6,0,100,20035.90353
3,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,10,500,64814.3829,5000,1,0,0,240,20559.68588
3,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,10,500,64814.3829,5000,1,0,0,240,20559.68588
3,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,18.36442649,0.036728853,18.36442649,0.036728853,10,500,64814.3829,5000,1,0,0,240,20559.68588
2,6.74478696,41.72315109,44.49598453,0.001179472,7,0.412815175,0.000486904,1.216113798,0.001434372,0.502030231,0.000592131,143.8050541,0.169614025,59.94858234,0.07070767,44.50612926,0.001179668,6.842507268,0.412883669,0.000487065,1.400086083,0.001651636,0.578072679,0.000681934,143.8050541,0.169642167,59.94858234,0.070719402,3600,847.6964007,114288.815,8476.964007,0,6,0,200,21115.6574
1,7.073402534,45.08368,45.08368,0.002857143,20,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,443.6195093,1.267484312,443.6195093,1.267484312,3600,350,198029.6802,3500,0,0.5,0,232,22681.65514
0,-33.99068452,70.906,70.906,0.05,100,1,0.05,1.410317886,0.070515894,1.410317886,0.070515894,1.410317886,0.070515894,1.410317886,0.070515894,70.906,0.05,-8.740242565,1,0.05,1.410317886,0.070515894,1.410317886,0.070515894,1.410317886,0.070515894,1.410317886,0.070515894,3600,20,131106.4202,200,0,1,0,50,25586.22046
0,53.25858351,46.30437205,58.13904364,0.001181514,54,0.88613558,0.001046982,0,0,0,0,360.7650695,0.426249019,152.3254169,0.179974629,58.15195008,0.001181887,53.34597368,0.886414999,0.001047642,1.178295258,0.001392611,1.04445859,0.001234432,360.7650695,0.426383425,152.3254169,0.180031379,10,846.1048162,133369.5999,8461.048162,1,0,0,1,25717.61483
0,53.25858351,46.30437205,58.13904364,0.001181514,54,0.88613558,0.001046982,0,0,0,0,360.7650695,0.426249019,152.3254169,0.179974629,58.15195008,0.001181887,53.34597368,0.886414999,0.001047642,1.178295258,0.001392611,1.04445859,0.001234432,360.7650695,0.426383425,152.3254169,0.180031379,10,846.1048162,133369.5999,8461.048162,1,0,0,1,25717.61483
0,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,3600,500,158666.9727,5000,0,3,0,50,25909.98091
1,35.4223586,31.07596166,44.41263232,0.001625349,27,0.975209186,0.001585055,0,0,0,0,2154.623588,3.502014525,1039.620102,1.689745122,44.41279177,0.001625358,26.98870533,0.975215076,0.001585074,0,0,0,0,2154.623588,3.502035678,1039.620102,1.689755329,10,615.2488969,334580.9311,6152.488969,1,0,0,9,27083.80066
3,10.34262908,44.05256,44.05256,0.002,21,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,3600,500,376467.7919,5000,0,2,0,50,27576.02723
3,10.34262908,44.05256,44.05256,0.002,21,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,3600,500,376467.7919,5000,0,2,0,50,27576.02723
1.5,7.073402534,45.08368,45.08368,0.002857143,30,1,0.002857143,0,0,0,0,6654.29264,19.01226469,6654.29264,19.01226469,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,6654.29264,19.01226469,6654.29264,19.01226469,3600,350,559699.8592,3500,0,2,0,44,27797.94899
