CompositionID,HazardStudy,ChemicalID,ChemicalName,CASNumber,Contribution
6166,2323,370,FORMIC ACID,64-18-6,17.0
6167,2323,99,WATER,7732-18-5,30.0
6168,2323,48,METHANOL,67-56-1,13.0
6169,2323,326,METHYL FORMATE,107-31-3,40.0
6172,2324,48,METHANOL,67-56-1,80.0
6173,2324,326,METHYL FORMATE,107-31-3,16.0
6174,2324,1575,FORMAMIDE,75-12-7,2.0
6175,2324,17,AMMONIA,7664-41-7,2.0
6176,2325,27,DIMETHYLAMINE,124-40-3,100.0
6177,2326,27,DIMETHYLAMINE,124-40-3,100.0
6178,2327,370,FORMIC ACID,64-18-6,14.0
6179,2327,99,WATER,7732-18-5,53.0
6180,2327,48,METHANOL,67-56-1,12.0
6181,2327,326,METHYL FORMATE,107-31-3,21.0
6184,2328,48,METHANOL,67-56-1,60.0
6185,2328,326,METHYL FORMATE,107-31-3,5.0
6186,2328,1575,FORMAMIDE,75-12-7,34.0
6187,2328,217,DIMETHYL ETHER,115-10-6,1.0
6188,2329,370,FORMIC ACID,64-18-6,15.0
6189,2329,99,WATER,7732-18-5,51.0
6190,2329,48,METHANOL,67-56-1,12.0
6191,2329,326,METHYL FORMATE,107-31-3,22.0
6192,2330,48,METHANOL,67-56-1,60.0
6193,2330,326,METHYL FORMATE,107-31-3,5.0
6194,2330,1575,FORMAMIDE,75-12-7,34.0
6195,2330,217,DIMETHYL ETHER,115-10-6,1.0
6200,2331,70,NITROGEN,7727-37-9,100.0
6201,2332,370,FORMIC ACID,64-18-6,15.0
6202,2332,99,WATER,7732-18-5,51.0
6203,2332,48,METHANOL,67-56-1,12.0
6204,2332,326,METHYL FORMATE,107-31-3,22.0
6207,2333,48,METHANOL,67-56-1,60.0
6208,2333,326,METHYL FORMATE,107-31-3,5.0
6209,2333,1575,FORMAMIDE,75-12-7,34.0
6210,2333,217,DIMETHYL ETHER,115-10-6,1.0
6211,2334,370,FORMIC ACID,64-18-6,14.0
6212,2334,99,WATER,7732-18-5,53.0
6213,2334,48,METHANOL,67-56-1,12.0
6214,2334,326,METHYL FORMATE,107-31-3,21.0
6215,2335,48,METHANOL,67-56-1,60.0
6216,2335,326,METHYL FORMATE,107-31-3,5.0
6217,2335,1575,FORMAMIDE,75-12-7,35.0
6219,2336,370,FORMIC ACID,64-18-6,34.0
6220,2336,99,WATER,7732-18-5,65.0
6221,2337,370,FORMIC ACID,64-18-6,18.0
6222,2337,99,WATER,7732-18-5,30.0
6223,2337,48,METHANOL,67-56-1,52.0
6224,2311,70,NITROGEN,7727-37-9,40.0
6229,2341,70,NITROGEN,7727-37-9,0.722
6230,2338,27,DIMETHYLAMINE,124-40-3,100.0
6231,2342,47,METHANE,74-82-8,100.0
6232,2343,47,METHANE,74-82-8,100.0
6233,2344,47,METHANE,74-82-8,100.0
6234,2345,27,DIMETHYLAMINE,124-40-3,100.0
6235,2346,370,FORMIC ACID,64-18-6,83.0
6236,2346,99,WATER,7732-18-5,17.0
6237,2347,370,FORMIC ACID,64-18-6,16.0
6238,2347,99,WATER,7732-18-5,27.0
6239,2347,326,METHYL FORMATE,107-31-3,43.0
6240,2347,48,METHANOL,67-56-1,13.0
6241,2348,370,FORMIC ACID,64-18-6,34.0
6242,2348,99,WATER,7732-18-5,65.0
6245,2349,370,FORMIC ACID,64-18-6,16.0
6246,2349,99,WATER,7732-18-5,27.0
6247,2349,326,METHYL FORMATE,107-31-3,43.0
6248,2349,48,METHANOL,67-56-1,13.0
6251,2350,48,METHANOL,67-56-1,74.0
6252,2350,326,METHYL FORMATE,107-31-3,19.0
6253,2351,370,FORMIC ACID,64-18-6,34.0
6254,2351,99,WATER,7732-18-5,66.0
6255,2352,370,FORMIC ACID,64-18-6,13.0
6256,2352,99,WATER,7732-18-5,30.0
6257,2352,326,METHYL FORMATE,107-31-3,54.0
6258,2352,48,METHANOL,67-56-1,3.0
6259,2353,370,FORMIC ACID,64-18-6,83.0
6260,2353,99,WATER,7732-18-5,17.0
6261,2354,370,FORMIC ACID,64-18-6,83.5
6262,2354,99,WATER,7732-18-5,16.5
6263,2355,370,FORMIC ACID,64-18-6,83.0
6264,2355,99,WATER,7732-18-5,17.0
6265,2356,105,KETENE,463-51-4,100.0
6267,2357,105,KETENE,463-51-4,75.0
6278,2357,99,WATER,7732-18-5,25.0
6281,2365,370,FORMIC ACID,64-18-6,83.0
6282,2365,99,WATER,7732-18-5,17.0
6283,2366,27,DIMETHYLAMINE,124-40-3,100.0
6284,2367,370,FORMIC ACID,64-18-6,83.0
6285,2367,99,WATER,7732-18-5,17.0
6286,2368,275,"1,2-DICHLOROETHANE",107-06-2,1.0
6287,2369,370,FORMIC ACID,64-18-6,23.4
6288,2369,99,WATER,7732-18-5,76.6
6289,2370,370,FORMIC ACID,64-18-6,99.5
6290,2370,99,WATER,7732-18-5,0.5
6291,2371,370,FORMIC ACID,64-18-6,99.5
6292,2371,99,WATER,7732-18-5,0.5
6293,2372,370,FORMIC ACID,64-18-6,99.5
6294,2372,99,WATER,7732-18-5,0.5
6295,2373,48,METHANOL,67-56-1,100.0
6296,2374,48,METHANOL,67-56-1,40.0
6297,2374,326,METHYL FORMATE,107-31-3,60.0
6298,2375,370,FORMIC ACID,64-18-6,2.0
6299,2375,99,WATER,7732-18-5,33.0
6300,2375,326,METHYL FORMATE,107-31-3,62.0
6301,2375,48,METHANOL,67-56-1,3.0
6302,2375,217,DIMETHYL ETHER,115-10-6,1.0
6303,2376,370,FORMIC ACID,64-18-6,16.0
6304,2376,99,WATER,7732-18-5,27.0
6305,2376,326,METHYL FORMATE,107-31-3,43.0
6306,2376,48,METHANOL,67-56-1,13.0
6307,2376,217,DIMETHYL ETHER,115-10-6,1.0
6308,2377,370,FORMIC ACID,64-18-6,83.0
6309,2377,99,WATER,7732-18-5,17.0
6310,2378,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,1.0
6311,2379,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,1.0
6314,2380,1483,DIMETHYL TEREPHTHALATE,120-61-6,1.0
6315,2381,1483,DIMETHYL TEREPHTHALATE,120-61-6,1.0
6316,2382,217,DIMETHYL ETHER,115-10-6,0.1
6317,2382,326,METHYL FORMATE,107-31-3,71.5
6318,2382,370,FORMIC ACID,64-18-6,0.6
6319,2382,99,WATER,7732-18-5,24.5
6320,2382,48,METHANOL,67-56-1,3.2
6323,2383,370,FORMIC ACID,64-18-6,6.0
6324,2383,99,WATER,7732-18-5,94.0
6326,2384,370,FORMIC ACID,64-18-6,16.0
6327,2384,99,WATER,7732-18-5,27.0
6328,2384,326,METHYL FORMATE,107-31-3,43.0
6329,2384,48,METHANOL,67-56-1,13.0
6330,2385,370,FORMIC ACID,64-18-6,4.0
6331,2385,99,WATER,7732-18-5,27.0
6332,2385,326,METHYL FORMATE,107-31-3,64.0
6333,2385,48,METHANOL,67-56-1,5.0
6335,2386,326,METHYL FORMATE,107-31-3,21.0
6336,2386,370,FORMIC ACID,64-18-6,1.0
6337,2386,99,WATER,7732-18-5,77.0
6338,2386,48,METHANOL,67-56-1,1.0
6339,2387,326,METHYL FORMATE,107-31-3,62.0
6340,2387,370,FORMIC ACID,64-18-6,2.0
6341,2387,99,WATER,7732-18-5,33.0
6342,2387,48,METHANOL,67-56-1,3.0
6344,2388,326,METHYL FORMATE,107-31-3,74.0
6345,2388,370,FORMIC ACID,64-18-6,4.0
6346,2388,99,WATER,7732-18-5,18.0
6347,2388,48,METHANOL,67-56-1,7.0
6348,2389,261,BUTANAL,123-72-8,100.0
6349,2390,217,DIMETHYL ETHER,115-10-6,0.1
6350,2390,326,METHYL FORMATE,107-31-3,71.5
6351,2390,370,FORMIC ACID,64-18-6,0.6
6352,2390,99,WATER,7732-18-5,24.5
6353,2390,48,METHANOL,67-56-1,3.2
6354,2391,250,ACETIC ACID,64-19-7,10.0
6355,2391,99,WATER,7732-18-5,90.0
6356,2392,370,FORMIC ACID,64-18-6,16.0
6357,2392,326,METHYL FORMATE,107-31-3,43.0
6358,2392,48,METHANOL,67-56-1,13.0
6359,2392,217,DIMETHYL ETHER,115-10-6,1.0
6360,2392,99,WATER,7732-18-5,27.0
6361,2393,370,FORMIC ACID,64-18-6,16.0
6362,2393,326,METHYL FORMATE,107-31-3,43.0
6363,2393,48,METHANOL,67-56-1,13.0
6364,2393,217,DIMETHYL ETHER,115-10-6,1.0
6365,2393,99,WATER,7732-18-5,27.0
6366,2394,370,FORMIC ACID,64-18-6,16.0
6367,2394,326,METHYL FORMATE,107-31-3,43.0
6368,2394,48,METHANOL,67-56-1,13.0
6369,2394,217,DIMETHYL ETHER,115-10-6,1.0
6370,2394,99,WATER,7732-18-5,27.0
6371,2395,370,FORMIC ACID,64-18-6,76.0
6372,2395,99,WATER,7732-18-5,19.0
6373,2395,326,METHYL FORMATE,107-31-3,4.0
6374,2395,48,METHANOL,67-56-1,1.0
6375,2396,370,FORMIC ACID,64-18-6,16.0
6376,2396,99,WATER,7732-18-5,27.0
6377,2396,48,METHANOL,67-56-1,13.0
6378,2396,326,METHYL FORMATE,107-31-3,43.0
6379,2397,370,FORMIC ACID,64-18-6,6.0
6380,2397,99,WATER,7732-18-5,93.0
6381,2398,370,FORMIC ACID,64-18-6,83.5
6382,2398,99,WATER,7732-18-5,16.5
6383,2399,126,N-METHYLPYRROLIDINE,120-94-5,1.0
6384,2400,161,ETHYLAMINE,75-04-7,0.59
6385,2400,99,WATER,7732-18-5,0.41
6386,2401,161,ETHYLAMINE,75-04-7,0.8
6387,2401,99,WATER,7732-18-5,0.2
6388,2402,161,ETHYLAMINE,75-04-7,51812.0
6389,2402,99,WATER,7732-18-5,46772.0
6390,2403,161,ETHYLAMINE,75-04-7,70.0
6391,2403,99,WATER,7732-18-5,30.0
6392,2404,251,ETHYLENE GLYCOL,107-21-1,1.0
6394,2406,251,ETHYLENE GLYCOL,107-21-1,1.0
6395,2407,251,ETHYLENE GLYCOL,107-21-1,1.0
6396,2408,251,ETHYLENE GLYCOL,107-21-1,1.0
6397,2411,370,FORMIC ACID,64-18-6,34.0
6398,2411,99,WATER,7732-18-5,66.0
6399,2412,161,ETHYLAMINE,75-04-7,98.0
6400,2412,99,WATER,7732-18-5,2.0
6401,2413,370,FORMIC ACID,64-18-6,83.0
6402,2413,99,WATER,7732-18-5,17.0
6403,2414,370,FORMIC ACID,64-18-6,7.0
6404,2414,99,WATER,7732-18-5,93.0
6406,2415,99,WATER,7732-18-5,1.0
6407,2415,24,CARBON MONOXIDE,630-08-0,94.0
6408,2415,326,METHYL FORMATE,107-31-3,6.0
6409,2416,370,FORMIC ACID,64-18-6,6.0
6410,2416,99,WATER,7732-18-5,94.0
6411,2417,161,ETHYLAMINE,75-04-7,0.8
6412,2417,99,WATER,7732-18-5,0.2
6418,2422,161,ETHYLAMINE,75-04-7,0.43
6419,2422,99,WATER,7732-18-5,0.57
6420,2423,161,ETHYLAMINE,75-04-7,70.0
6421,2423,99,WATER,7732-18-5,30.0
6422,2424,161,ETHYLAMINE,75-04-7,70.0
6423,2424,99,WATER,7732-18-5,30.0
6424,2425,161,ETHYLAMINE,75-04-7,70.0
6425,2425,99,WATER,7732-18-5,30.0
6426,2426,161,ETHYLAMINE,75-04-7,0.59
6427,2426,99,WATER,7732-18-5,0.41
6432,2429,161,ETHYLAMINE,75-04-7,0.59
6433,2429,99,WATER,7732-18-5,0.41
6434,2430,161,ETHYLAMINE,75-04-7,0.59
6435,2430,99,WATER,7732-18-5,0.41
6436,2431,161,ETHYLAMINE,75-04-7,0.8
6437,2431,99,WATER,7732-18-5,0.2
6438,2410,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,1.0
6445,2432,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,0.295
6446,2432,251,ETHYLENE GLYCOL,107-21-1,0.105
6447,2432,252,TRIETHYLENE GLYCOL,112-27-6,0.03
6448,2432,859,DIETHYLENE GLYCOL,111-46-6,0.35
6449,2432,1933,TEREPHTHALIC ACID,100-21-0,0.21
6450,2432,99,WATER,7732-18-5,0.01
6451,2433,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,30.0
6458,2434,370,FORMIC ACID,64-18-6,83.0
6459,2434,99,WATER,7732-18-5,17.0
6460,2435,370,FORMIC ACID,64-18-6,83.0
6461,2435,99,WATER,7732-18-5,17.0
6462,2436,370,FORMIC ACID,64-18-6,83.0
6463,2436,99,WATER,7732-18-5,17.0
6464,2437,370,FORMIC ACID,64-18-6,83.0
6465,2437,99,WATER,7732-18-5,17.0
6466,2438,370,FORMIC ACID,64-18-6,83.0
6467,2438,99,WATER,7732-18-5,17.0
6468,2439,370,FORMIC ACID,64-18-6,83.0
6469,2439,99,WATER,7732-18-5,17.0
6470,2440,161,ETHYLAMINE,75-04-7,0.8
6471,2440,99,WATER,7732-18-5,0.2
6482,2445,161,ETHYLAMINE,75-04-7,0.7
6483,2445,99,WATER,7732-18-5,0.3
6484,2446,161,ETHYLAMINE,75-04-7,0.7
6485,2446,99,WATER,7732-18-5,0.3
6486,2447,161,ETHYLAMINE,75-04-7,0.482
6487,2447,99,WATER,7732-18-5,0.004
6488,2447,70,NITROGEN,7727-37-9,0.514
6489,2448,161,ETHYLAMINE,75-04-7,0.63
6490,2448,99,WATER,7732-18-5,0.02
6491,2448,70,NITROGEN,7727-37-9,0.35
6492,2449,161,ETHYLAMINE,75-04-7,0.49
6493,2449,99,WATER,7732-18-5,0.51
6494,2450,161,ETHYLAMINE,75-04-7,0.49
6495,2450,99,WATER,7732-18-5,0.51
6507,2461,161,ETHYLAMINE,75-04-7,0.89
6508,2461,99,WATER,7732-18-5,0.11
6510,2462,424,PROPYLENE GLYCOL MONOMETHYL ETHER,107-98-2,1.0
6511,2463,161,ETHYLAMINE,75-04-7,0.91
6512,2463,99,WATER,7732-18-5,0.09
6513,2464,161,ETHYLAMINE,75-04-7,0.94
6514,2464,99,WATER,7732-18-5,0.06
6515,2465,161,ETHYLAMINE,75-04-7,0.95
6516,2465,99,WATER,7732-18-5,0.05
6517,2466,217,DIMETHYL ETHER,115-10-6,0.1
6518,2466,326,METHYL FORMATE,107-31-3,71.5
6519,2466,370,FORMIC ACID,64-18-6,0.6
6520,2466,99,WATER,7732-18-5,24.5
6521,2466,48,METHANOL,67-56-1,3.2
6522,2467,370,FORMIC ACID,64-18-6,83.0
6523,2467,99,WATER,7732-18-5,17.0
6527,2470,96,TRIMETHYLAMINE,75-50-3,100.0
6528,2471,1454,DIBUTYL TEREPHTHALATE,1962-75-0,100.0
6529,2472,370,FORMIC ACID,64-18-6,83.0
6530,2472,99,WATER,7732-18-5,17.0
6534,2474,250,ACETIC ACID,64-19-7,100.0
6535,2475,250,ACETIC ACID,64-19-7,100.0
6536,2476,370,FORMIC ACID,64-18-6,13.0
6537,2476,99,WATER,7732-18-5,30.0
6538,2476,326,METHYL FORMATE,107-31-3,54.0
6539,2476,48,METHANOL,67-56-1,3.0
6541,2478,25,CHLORINE,7782-50-5,1.0
6542,2479,25,CHLORINE,7782-50-5,100.0
6543,2481,48,METHANOL,67-56-1,1.0
6544,2482,250,ACETIC ACID,64-19-7,100.0
6550,2484,161,ETHYLAMINE,75-04-7,1.0
6552,2433,859,DIETHYLENE GLYCOL,111-46-6,35.0
6556,2433,251,ETHYLENE GLYCOL,107-21-1,10.0
6557,2433,252,TRIETHYLENE GLYCOL,112-27-6,3.0
6558,2433,99,WATER,7732-18-5,1.0
6562,2485,326,METHYL FORMATE,107-31-3,50.0
6563,2485,24,CARBON MONOXIDE,630-08-0,50.0
6564,2486,370,FORMIC ACID,64-18-6,7.0
6565,2486,99,WATER,7732-18-5,93.0
6570,2490,370,FORMIC ACID,64-18-6,17.0
6571,2490,99,WATER,7732-18-5,30.0
6572,2490,48,METHANOL,67-56-1,13.0
6573,2490,326,METHYL FORMATE,107-31-3,40.0
6578,2492,370,FORMIC ACID,64-18-6,1.0
6579,2492,99,WATER,7732-18-5,58.0
6580,2492,48,METHANOL,67-56-1,3.0
6581,2492,326,METHYL FORMATE,107-31-3,38.0
6586,2494,370,FORMIC ACID,64-18-6,3.0
6587,2494,99,WATER,7732-18-5,17.0
6588,2494,48,METHANOL,67-56-1,23.0
6589,2494,326,METHYL FORMATE,107-31-3,55.0
6594,2496,70,NITROGEN,7727-37-9,100.0
6595,2497,370,FORMIC ACID,64-18-6,15.0
6596,2497,99,WATER,7732-18-5,51.0
6597,2497,48,METHANOL,67-56-1,12.0
6598,2497,326,METHYL FORMATE,107-31-3,22.0
6603,2499,370,FORMIC ACID,64-18-6,14.0
6604,2499,99,WATER,7732-18-5,53.0
6605,2499,48,METHANOL,67-56-1,12.0
6606,2499,326,METHYL FORMATE,107-31-3,21.0
6610,2501,48,METHANOL,67-56-1,13.0
6611,2501,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,20.0
6612,2501,354,ISOBUTYL ISOBUTYRATE,97-85-8,5.0
6613,2501,63,N-HEPTANE,142-82-5,2.0
6618,2502,250,ACETIC ACID,64-19-7,100.0
6662,2503,24,CARBON MONOXIDE,630-08-0,54.9
6663,2503,36,HYDROGEN,1333-74-0,45.1
6664,2514,370,FORMIC ACID,64-18-6,83.0
6665,2514,99,WATER,7732-18-5,17.0
6667,2515,70,NITROGEN,7727-37-9,0.722
6668,2515,27,DIMETHYLAMINE,124-40-3,0.278
6669,2516,161,ETHYLAMINE,75-04-7,59.0
6670,2516,99,WATER,7732-18-5,41.0
6671,2517,370,FORMIC ACID,64-18-6,83.0
6672,2517,99,WATER,7732-18-5,17.0
6673,2518,370,FORMIC ACID,64-18-6,99.4
6674,2518,99,WATER,7732-18-5,0.6
6675,2519,349,ISOPROPYL ACETATE,108-21-4,30.0
6676,2519,46,ISOPROPANOL,67-63-0,60.0
6677,2519,99,WATER,7732-18-5,10.0
6678,2520,250,ACETIC ACID,64-19-7,28.0
6679,2520,99,WATER,7732-18-5,10.0
6680,2520,349,ISOPROPYL ACETATE,108-21-4,62.0
6681,2341,27,DIMETHYLAMINE,124-40-3,0.278
6682,2521,349,ISOPROPYL ACETATE,108-21-4,10.42
6683,2521,46,ISOPROPANOL,67-63-0,3.9
6684,2521,99,WATER,7732-18-5,3.16
6685,2521,207,ACETALDEHYDE,75-07-0,9.91
6686,2521,10,ACETONE,67-64-1,20.07
6687,2521,227,PROPANAL,123-38-6,8.5
6688,2521,331,METHYL ACETATE,79-20-9,14.86
6689,2521,338,ETHYL ACETATE,141-78-6,5.69
6690,2521,389,METHYL ETHYL KETONE,78-93-3,1.995
6691,2522,349,ISOPROPYL ACETATE,108-21-4,2.5
6692,2522,46,ISOPROPANOL,67-63-0,7.5
6693,2522,99,WATER,7732-18-5,90.0
6694,2523,370,FORMIC ACID,64-18-6,99.4
6695,2523,99,WATER,7732-18-5,0.6
6696,2524,370,FORMIC ACID,64-18-6,0.83
6697,2524,99,WATER,7732-18-5,0.17
6715,2526,48,METHANOL,67-56-1,53.9
6716,2526,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,36.0
6717,2526,354,ISOBUTYL ISOBUTYRATE,97-85-8,0.5
6718,2528,250,ACETIC ACID,64-19-7,17.499
6719,2528,349,ISOPROPYL ACETATE,108-21-4,72.096
6720,2528,99,WATER,7732-18-5,10.199
6721,2529,250,ACETIC ACID,64-19-7,17.499
6722,2529,349,ISOPROPYL ACETATE,108-21-4,72.096
6723,2529,99,WATER,7732-18-5,10.199
6724,2530,370,FORMIC ACID,64-18-6,0.995
6725,2530,99,WATER,7732-18-5,0.005
6726,2531,370,FORMIC ACID,64-18-6,0.995
6727,2531,99,WATER,7732-18-5,0.005
6728,2532,370,FORMIC ACID,64-18-6,99.5
6729,2532,99,WATER,7732-18-5,0.5
6736,2537,27,DIMETHYLAMINE,124-40-3,100.0
6738,2538,27,DIMETHYLAMINE,124-40-3,100.0
6739,2539,27,DIMETHYLAMINE,124-40-3,100.0
6740,2540,63,N-HEPTANE,142-82-5,15.0
6741,2540,354,ISOBUTYL ISOBUTYRATE,97-85-8,65.0
6742,2540,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,3.0
6743,2541,63,N-HEPTANE,142-82-5,15.0
6744,2541,354,ISOBUTYL ISOBUTYRATE,97-85-8,65.0
6745,2541,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,3.0
6746,2542,63,N-HEPTANE,142-82-5,15.0
6747,2542,354,ISOBUTYL ISOBUTYRATE,97-85-8,65.0
6748,2542,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,3.0
6749,2543,522,METHYLETHANOLAMINE,109-83-1,100.0
6750,2544,37,HYDROGEN CHLORIDE,7647-01-0,54.9
6751,2544,70,NITROGEN,7727-37-9,28.57
6752,2544,36,HYDROGEN,1333-74-0,1.47
6753,2544,24,CARBON MONOXIDE,630-08-0,14.34
6754,2544,99,WATER,7732-18-5,0.22
6755,2544,22,CARBON DIOXIDE,124-38-9,0.4
6756,2544,47,METHANE,74-82-8,0.1
6757,2545,27,DIMETHYLAMINE,124-40-3,1.0
6758,2545,14,ACRYLONITRILE,107-13-1,1.0
6759,2545,1034,"1,5-PENTANEDIAMINE",462-94-2,96.0
6760,2545,99,WATER,7732-18-5,2.0
6761,2546,27,DIMETHYLAMINE,124-40-3,1.0
6762,2546,14,ACRYLONITRILE,107-13-1,1.0
6763,2546,1034,"1,5-PENTANEDIAMINE",462-94-2,96.0
6764,2546,99,WATER,7732-18-5,2.0
6765,2547,250,ACETIC ACID,64-19-7,100.0
6766,2548,250,ACETIC ACID,64-19-7,1.0
6767,2549,250,ACETIC ACID,64-19-7,1.0
6775,2550,275,"1,2-DICHLOROETHANE",107-06-2,100.0
6776,2551,250,ACETIC ACID,64-19-7,1.0
6777,2552,370,FORMIC ACID,64-18-6,99.5
6778,2552,99,WATER,7732-18-5,0.5
6779,2553,48,METHANOL,67-56-1,98.0
6780,2553,99,WATER,7732-18-5,2.0
6781,2554,48,METHANOL,67-56-1,98.0
6782,2554,99,WATER,7732-18-5,2.0
6783,2555,48,METHANOL,67-56-1,98.0
6784,2555,99,WATER,7732-18-5,2.0
6785,2556,250,ACETIC ACID,64-19-7,100.0
6786,2557,250,ACETIC ACID,64-19-7,100.0
6788,2559,27,DIMETHYLAMINE,124-40-3,100.0
6789,2560,48,METHANOL,67-56-1,100.0
6790,2561,349,ISOPROPYL ACETATE,108-21-4,100.0
6791,2562,349,ISOPROPYL ACETATE,108-21-4,100.0
6792,2563,250,ACETIC ACID,64-19-7,60.0
6793,2563,99,WATER,7732-18-5,40.0
6794,2564,250,ACETIC ACID,64-19-7,60.0
6795,2564,99,WATER,7732-18-5,40.0
6796,2565,47,METHANE,74-82-8,1.0
6797,2566,47,METHANE,74-82-8,1.0
6798,2567,47,METHANE,74-82-8,1.0
6799,2568,47,METHANE,74-82-8,1.0
6800,2569,47,METHANE,74-82-8,1.0
6801,2570,370,FORMIC ACID,64-18-6,99.0
6802,2570,99,WATER,7732-18-5,1.0
6803,2571,370,FORMIC ACID,64-18-6,99.0
6804,2571,99,WATER,7732-18-5,1.0
6805,2572,370,FORMIC ACID,64-18-6,99.4
6806,2572,99,WATER,7732-18-5,0.6
6807,2573,370,FORMIC ACID,64-18-6,99.5
6808,2573,99,WATER,7732-18-5,0.5
6809,2574,48,METHANOL,67-56-1,0.2
6810,2574,63,N-HEPTANE,142-82-5,95.0
6811,2575,370,FORMIC ACID,64-18-6,757.0
6812,2575,1929,SULFURIC ACID,7664-93-9,108.0
6813,2575,99,WATER,7732-18-5,135.0
6814,2576,161,ETHYLAMINE,75-04-7,0.75
6815,2576,99,WATER,7732-18-5,0.13
6816,2576,70,NITROGEN,7727-37-9,0.12
6817,2577,161,ETHYLAMINE,75-04-7,0.75
6818,2577,99,WATER,7732-18-5,0.13
6819,2577,70,NITROGEN,7727-37-9,0.12
6820,2578,161,ETHYLAMINE,75-04-7,0.92
6821,2578,99,WATER,7732-18-5,0.08
6823,2579,47,METHANE,74-82-8,1.0
6824,2580,47,METHANE,74-82-8,1.0
6826,2581,27,DIMETHYLAMINE,124-40-3,100.0
6827,2582,354,ISOBUTYL ISOBUTYRATE,97-85-8,80.0
6828,2582,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,5.0
6829,2583,354,ISOBUTYL ISOBUTYRATE,97-85-8,80.0
6830,2583,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,5.0
6831,2584,161,ETHYLAMINE,75-04-7,22727.0
6832,2584,99,WATER,7732-18-5,2310.0
6833,2585,370,FORMIC ACID,64-18-6,93.0
6834,2585,99,WATER,7732-18-5,7.0
6835,2586,370,FORMIC ACID,64-18-6,0.0437
6837,2586,24,CARBON MONOXIDE,630-08-0,0.0157
6838,2586,70,NITROGEN,7727-37-9,0.9406
6839,2587,370,FORMIC ACID,64-18-6,0.0437
6840,2587,24,CARBON MONOXIDE,630-08-0,0.0157
6841,2587,70,NITROGEN,7727-37-9,0.9406
6842,2588,370,FORMIC ACID,64-18-6,99.0
6843,2588,99,WATER,7732-18-5,1.0
6844,2589,48,METHANOL,67-56-1,76.0
6845,2589,326,METHYL FORMATE,107-31-3,23.0
6847,2590,48,METHANOL,67-56-1,76.0
6848,2590,326,METHYL FORMATE,107-31-3,23.0
6854,2593,161,ETHYLAMINE,75-04-7,0.84
6855,2593,99,WATER,7732-18-5,0.16
6856,2591,24,CARBON MONOXIDE,630-08-0,95.0
6857,2591,36,HYDROGEN,1333-74-0,1.0
6858,2591,47,METHANE,74-82-8,1.0
6859,2591,253,ARGON,7440-37-1,2.0
6860,2591,70,NITROGEN,7727-37-9,1.0
6861,2592,36,HYDROGEN,1333-74-0,1.0
6862,2592,70,NITROGEN,7727-37-9,1.0
6863,2592,24,CARBON MONOXIDE,630-08-0,95.0
6864,2592,253,ARGON,7440-37-1,2.0
6865,2592,47,METHANE,74-82-8,1.0
6866,2594,161,ETHYLAMINE,75-04-7,0.85
6867,2594,99,WATER,7732-18-5,0.15
6868,2595,161,ETHYLAMINE,75-04-7,0.59
6869,2595,99,WATER,7732-18-5,0.41
6870,2596,161,ETHYLAMINE,75-04-7,0.8
6871,2596,99,WATER,7732-18-5,0.2
6872,2597,161,ETHYLAMINE,75-04-7,0.59
6873,2597,99,WATER,7732-18-5,0.41
6876,2600,161,ETHYLAMINE,75-04-7,0.7
6877,2600,99,WATER,7732-18-5,0.3
6878,2601,161,ETHYLAMINE,75-04-7,0.279
6879,2601,99,WATER,7732-18-5,0.721
6880,2602,161,ETHYLAMINE,75-04-7,0.466
6881,2602,99,WATER,7732-18-5,0.534
6882,2603,17,AMMONIA,7664-41-7,0.5795
6883,2603,51,METHYLAMINE,74-89-5,0.0628
6884,2603,27,DIMETHYLAMINE,124-40-3,0.0226
6885,2603,96,TRIMETHYLAMINE,75-50-3,0.1385
6886,2603,48,METHANOL,67-56-1,0.1769
6887,2603,99,WATER,7732-18-5,0.0196
6888,2604,17,AMMONIA,7664-41-7,0.5795
6889,2604,51,METHYLAMINE,74-89-5,0.0628
6890,2604,27,DIMETHYLAMINE,124-40-3,0.0226
6891,2604,96,TRIMETHYLAMINE,75-50-3,0.1385
6892,2604,48,METHANOL,67-56-1,0.1769
6893,2604,99,WATER,7732-18-5,0.0196
6894,2605,17,AMMONIA,7664-41-7,0.5795
6895,2605,51,METHYLAMINE,74-89-5,0.0628
6896,2605,27,DIMETHYLAMINE,124-40-3,0.0226
6897,2605,96,TRIMETHYLAMINE,75-50-3,0.1385
