,study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,log_storage_key_component,log_discharge_key_component,log_weather,log_hazard_type
1492,2429,1.0,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29.0,0.958750821,0.001532005,0,0.0,0.0,0.0,3533.766539,5.646669286,1290.146678,2.061548646,43.96720689,75-04-7,0.001597923,28161.56204,28.99665567,0.958753635,0.001532014,0.0,0.0,0.0,0.0,3533.766539,5.646685856,1290.146678,2.061554696,10.0,night,inhalation,625.8124905,14720.52691,6258.124905,680.8645756,0.0,2.4997726290234703,1.4455685814151884,1.6431281247330254,-2.796445511042835,4.449658014624576,2.4802225985844752,-0.01829425114662159,0.0,0.0,0.0,3.5482378541200386,0.7517923527322421,3.1106390884579627,0.3141935872286231,1.64312887701862,-2.7964441521063863,4.449656740190889,2.4802177915942294,-0.01829297646413701,-2.8147372659730197,0.0,0.0,0.0,0.0,3.5482378541200386,0.7517936271559142,3.1106390884579627,0.3141948617451208,1.0,2.796444226916745,4.16792335551846,3.796444226916745,2.8330607390518083,,,,
1493,2429,1.0,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29.0,0.958750821,0.001532005,0,0.0,0.0,0.0,3533.766539,5.646669286,1290.146678,2.061548646,43.96720689,75-04-7,0.001597923,28161.56204,28.99665567,0.958753635,0.001532014,0.0,0.0,0.0,0.0,3533.766539,5.646685856,1290.146678,2.061554696,10.0,night,flash_fire,14080.78102,409.2463213,28161.56204,409.8320937,0.0,2.4997726290234703,1.4455685814151884,1.6431281247330254,-2.796445511042835,4.449658014624576,2.4802225985844752,-0.01829425114662159,0.0,0.0,0.0,3.5482378541200386,0.7517923527322421,3.1106390884579627,0.3141935872286231,1.64312887701862,-2.7964441521063863,4.449656740190889,2.4802177915942294,-0.01829297646413701,-2.8147372659730197,0.0,0.0,0.0,0.0,3.5482378541200386,0.7517936271559142,3.1106390884579627,0.3141948617451208,1.0,4.148626744526908,2.6119847842445383,4.449656740190889,2.6126059647314936,,,,
1494,2426,1.0,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29.0,0.958750821,0.001532005,0,0.0,0.0,0.0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734489,75-04-7,0.001597931,28161.41229,28.99059541,0.958758733,0.001532031,0.0,0.0,0.0,0.0,3533.766539,5.646715882,1290.146678,2.061565658,10.0,night,inhalation,625.8091628,31445.44854,6258.091628,2349.430266,0.0,2.4997726290234703,1.4455685814151884,1.6431281247330254,-2.796445511042835,4.449658014624576,2.4802225985844752,-0.01829425114662159,0.0,0.0,0.0,3.5482378541200386,0.7517923527322421,3.1106390884579627,0.3141935872286231,1.643130240137833,-2.796441977816913,4.449654430810057,2.4802090807122035,-0.018290667187486998,-2.814732446849154,0.0,0.0,0.0,0.0,3.5482378541200386,0.7517959364912972,3.1106390884579627,0.31419717103308814,1.0,2.7964419175898914,4.497557793914546,3.7964419175898914,3.3709625591521837,,,,
1495,2426,1.0,42.91225114,27.89771167,43.96713073,75-04-7,0.001597918,28161.64468,29.0,0.958750821,0.001532005,0,0.0,0.0,0.0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734489,75-04-7,0.001597931,28161.41229,28.99059541,0.958758733,0.001532031,0.0,0.0,0.0,0.0,3533.766539,5.646715882,1290.146678,2.061565658,10.0,night,flash_fire,14080.70615,1525.299095,28161.41229,868.525533,0.0,2.4997726290234703,1.4455685814151884,1.6431281247330254,-2.796445511042835,4.449658014624576,2.4802225985844752,-0.01829425114662159,0.0,0.0,0.0,3.5482378541200386,0.7517923527322421,3.1106390884579627,0.3141935872286231,1.643130240137833,-2.796441977816913,4.449654430810057,2.4802090807122035,-0.018290667187486998,-2.814732446849154,0.0,0.0,0.0,0.0,3.5482378541200386,0.7517959364912972,3.1106390884579627,0.31419717103308814,1.0,4.148624435300292,3.1833550125822705,4.449654430810057,2.938782590403163,,,,
1496,2425,1.0,35.4223586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,60.071,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,38.14742747,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10.0,night,inhalation,623.2074565,3337561.341,6232.074565,628489.7076,0.0,2.4893570200902273,1.4924245769651485,1.6418689922565686,-2.7985807518072057,4.451793364384265,2.522732363373199,-0.02042960065981478,-2.4942286110538934,0.28392264068497985,-2.5146582503636865,3.5013818585213543,0.7028010073661015,3.1848851170224317,0.3863042657765344,1.6441990908872093,-2.7946326708220304,4.447845154177622,2.493175531732307,-0.016481390666274076,-2.811113963923043,2.449261133738171,-0.34537150710732106,2.4327797432763227,-0.3618528971753834,3.5013818585213543,0.7067492177203019,3.1848851170224317,0.3902524761068841,1.0,2.7946326409055726,6.5234292563390746,3.7946326409055726,5.798298169899262,,,,
1497,2425,1.0,35.4223586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,60.071,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,38.14742747,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10.0,night,flash_fire,14022.16776,295511.7598,28044.33551,140419.7433,0.0,2.4893570200902273,1.4924245769651485,1.6418689922565686,-2.7985807518072057,4.451793364384265,2.522732363373199,-0.02042960065981478,-2.4942286110538934,0.28392264068497985,-2.5146582503636865,3.5013818585213543,0.7028010073661015,3.1848851170224317,0.3863042657765344,1.6441990908872093,-2.7946326708220304,4.447845154177622,2.493175531732307,-0.016481390666274076,-2.811113963923043,2.449261133738171,-0.34537150710732106,2.4327797432763227,-0.3618528971753834,3.5013818585213543,0.7067492177203019,3.1848851170224317,0.3902524761068841,1.0,4.1468151586685,5.470574768177094,4.447845154177622,5.147428174769761,,,,
1498,2424,1.0,35.4223586,31.07596166,44.01196134,75-04-7,0.001600678,28113.08065,50.0,0.960407019,0.001537303,40.6601538,0.065083828,39.05029709,0.062506966,3172.355568,5.077920922,1530.6825,2.45013036,44.12274173,75-04-7,0.001607499,27993.78993,37.57491202,0.964499628,0.001550433,228.0660703,0.366616067,219.96964,0.35360106,3172.355568,5.099559609,1530.6825,2.460571169,3600.0,night,inhalation,622.0842213,37798.77958,6220.842213,1575.12372,0.0,2.4893570200902273,1.4924245769651485,1.6435707228042347,-2.7956960240381976,4.448908438492126,2.5094041602586916,-0.01754467462310131,-1.1865269113223762,1.5916243422864773,-1.204071580627448,3.5013818585213543,0.7056859333619551,3.1848851170224317,0.3891891917614852,1.6446624911030183,-2.7938492885714648,4.447061699261549,2.492376073721987,-0.015697935524066023,-2.8095469965075894,2.3580606795005106,-0.4357885059408049,2.342362744047971,-0.4514864417600369,3.5013818585213543,0.7075326726392321,3.1848851170224317,0.391035930986432,3.5563025007672873,2.793849185928353,4.577477777873522,3.793849185928353,3.1973146716513754,,,,
1499,2424,1.0,35.4223586,31.07596166,44.01196134,75-04-7,0.001600678,28113.08065,50.0,0.960407019,0.001537303,40.6601538,0.065083828,39.05029709,0.062506966,3172.355568,5.077920922,1530.6825,2.45013036,44.12274173,75-04-7,0.001607499,27993.78993,37.57491202,0.964499628,0.001550433,228.0660703,0.366616067,219.96964,0.35360106,3172.355568,5.099559609,1530.6825,2.460571169,3600.0,night,flash_fire,13996.89496,178.5417092,27993.78993,13.32884162,0.0,2.4893570200902273,1.4924245769651485,1.6435707228042347,-2.7956960240381976,4.448908438492126,2.5094041602586916,-0.01754467462310131,-1.1865269113223762,1.5916243422864773,-1.204071580627448,3.5013818585213543,0.7056859333619551,3.1848851170224317,0.3891891917614852,1.6446624911030183,-2.7938492885714648,4.447061699261549,2.492376073721987,-0.015697935524066023,-2.8095469965075894,2.3580606795005106,-0.4357885059408049,2.342362744047971,-0.4514864417600369,3.5013818585213543,0.7075326726392321,3.1848851170224317,0.391035930986432,3.5563025007672873,4.146031703442428,2.251739688007997,4.447061699261549,1.1247924074857263,,,,
1500,2423,1.0,35.4223586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,60.071,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,38.14742747,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10.0,night,inhalation,623.2074565,3337561.341,6232.074565,628489.7076,0.0,2.4893570200902273,1.4924245769651485,1.6418689922565686,-2.7985807518072057,4.451793364384265,2.522732363373199,-0.02042960065981478,-2.4942286110538934,0.28392264068497985,-2.5146582503636865,3.5013818585213543,0.7028010073661015,3.1848851170224317,0.3863042657765344,1.6441990908872093,-2.7946326708220304,4.447845154177622,2.493175531732307,-0.016481390666274076,-2.811113963923043,2.449261133738171,-0.34537150710732106,2.4327797432763227,-0.3618528971753834,3.5013818585213543,0.7067492177203019,3.1848851170224317,0.3902524761068841,1.0,2.7946326409055726,6.5234292563390746,3.7946326409055726,5.798298169899262,,,,
1501,2423,1.0,35.4223586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,60.071,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,38.14742747,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10.0,night,flash_fire,14022.16776,295511.7598,28044.33551,140419.7433,0.0,2.4893570200902273,1.4924245769651485,1.6418689922565686,-2.7985807518072057,4.451793364384265,2.522732363373199,-0.02042960065981478,-2.4942286110538934,0.28392264068497985,-2.5146582503636865,3.5013818585213543,0.7028010073661015,3.1848851170224317,0.3863042657765344,1.6441990908872093,-2.7946326708220304,4.447845154177622,2.493175531732307,-0.016481390666274076,-2.811113963923043,2.449261133738171,-0.34537150710732106,2.4327797432763227,-0.3618528971753834,3.5013818585213543,0.7067492177203019,3.1848851170224317,0.3902524761068841,1.0,4.1468151586685,5.470574768177094,4.447845154177622,5.147428174769761,,,,
1502,2422,1.0,55.08654217,24.285032,39.37351999,75-04-7,0.001315078,34218.49335,70.0,0.789047008,0.001037659,432.1023786,0.568248482,340.9490891,0.448374765,4059.455223,5.338501666,940.2763927,1.236537124,39.31562731,75-04-7,0.001311514,34311.49632,65.42267079,0.786908258,0.001032041,500.7700327,0.65676679,394.0600742,0.516815211,4059.455223,5.324031398,940.2763927,1.233185431,10.0,night,inhalation,762.4777015,1581346.342,7624.777015,234151.7944,0.0,2.5161869288784326,1.385338680072356,1.5952042424228923,-2.8810484875050437,4.534260883516416,2.5354840032266903,-0.10289712263739177,-0.2454617157612038,2.5326895344950615,-0.34835883793622785,3.608467755370387,0.7274193825909487,2.9732555325151804,0.09220715952167577,1.5945652095482048,-2.8822270690917025,4.5354396579964,2.529651899419378,-0.1040758970778183,-2.9863030491040967,2.6996383317390475,-0.18258881582222064,2.5955624347818436,-0.2866647125900853,3.608467755370387,0.7262406080231361,2.9732555325151804,0.09102838527788776,1.0,2.8822271473537633,6.199026998298167,3.8822271473537633,5.369497490305296,,,,
1503,2422,1.0,55.08654217,24.285032,39.37351999,75-04-7,0.001315078,34218.49335,70.0,0.789047008,0.001037659,432.1023786,0.568248482,340.9490891,0.448374765,4059.455223,5.338501666,940.2763927,1.236537124,39.31562731,75-04-7,0.001311514,34311.49632,65.42267079,0.786908258,0.001032041,500.7700327,0.65676679,394.0600742,0.516815211,4059.455223,5.324031398,940.2763927,1.233185431,10.0,night,flash_fire,17155.74816,93708.88046,34311.49632,51024.74259,0.0,2.5161869288784326,1.385338680072356,1.5952042424228923,-2.8810484875050437,4.534260883516416,2.5354840032266903,-0.10289712263739177,-0.2454617157612038,2.5326895344950615,-0.34835883793622785,3.608467755370387,0.7274193825909487,2.9732555325151804,0.09220715952167577,1.5945652095482048,-2.8822270690917025,4.5354396579964,2.529651899419378,-0.1040758970778183,-2.9863030491040967,2.6996383317390475,-0.18258881582222064,2.5955624347818436,-0.2866647125900853,3.608467755370387,0.7262406080231361,2.9732555325151804,0.09102838527788776,1.0,4.2344096623324186,4.971780749393909,4.5354396579964,4.70778082246161,,,,
1504,2417,1.0,29.0199719,34.66628987,44.68814989,75-04-7,0.001642313,27400.38109,27.0,0.985387754,0.001618315,0,0.0,0.0,0.0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826501,75-04-7,0.00164232,27400.26283,26.9863084,0.985392007,0.001618329,0.0,0.0,0.0,0.0,2843.800141,4.670429881,1749.351428,2.872994859,10.0,night,inhalation,608.8947298,213896.9677,6088.947298,59362.08849,0.0,2.4802513041919996,1.539907364148278,1.6501923750408432,-2.78454406937339,4.437756603117219,2.4773383476918927,-0.0063928392635376665,0.0,0.0,0.0,3.4538990714139852,0.6693549819582246,3.2428770638582556,0.4583329744142368,1.6501934938143097,-2.784542218292083,4.437754728698899,2.4773185365243005,-0.0063909648233104336,-2.7909331833666426,0.0,0.0,0.0,0.0,3.4538990714139852,0.6693568562307626,3.2428770638582556,0.4583348488565736,1.0,2.7845422150979062,5.3302046278604855,3.7845422150979062,4.77350917198335,,,,
1505,2417,1.0,29.0199719,34.66628987,44.68814989,75-04-7,0.001642313,27400.38109,27.0,0.985387754,0.001618315,0,0.0,0.0,0.0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826501,75-04-7,0.00164232,27400.26283,26.9863084,0.985392007,0.001618329,0.0,0.0,0.0,0.0,2843.800141,4.670429881,1749.351428,2.872994859,10.0,night,flash_fire,13700.13142,33990.88758,27400.26283,26594.68419,0.0,2.4802513041919996,1.539907364148278,1.6501923750408432,-2.78454406937339,4.437756603117219,2.4773383476918927,-0.0063928392635376665,0.0,0.0,0.0,3.4538990714139852,0.6693549819582246,3.2428770638582556,0.4583329744142368,1.6501934938143097,-2.784542218292083,4.437754728698899,2.4773185365243005,-0.0063909648233104336,-2.7909331833666426,0.0,0.0,0.0,0.0,3.4538990714139852,0.6693568562307626,3.2428770638582556,0.4583348488565736,1.0,4.136724733193419,4.531362505155682,4.437754728698899,4.424794837470862,,,,
1506,2416,6.0,100.0289372,18.69803753,18.58512265,64-18-6,8.14e-05,,135.0,0.020343953,1.66E-06,0,0.0,0.0,0.0,601.8813463,0.048978582,14.67093385,0.001193859,18.68727732,64-18-6,9.6e-05,,100.0289385,0.023990976,2.3e-06,3.206121946,0.000307672,0.076917995,7.38e-06,601.8813463,0.057758884,14.67093385,0.00140788,3600.0,night,inhalation,10420.58478,451.5134235,104205.8478,18.28469363,0.7781512503836436,2.571917123509733,1.2717960271452275,1.2691654315088199,-4.089375595110798,,2.610819800835439,-1.6915646561681825,0.0,0.0,0.0,2.7795108837392886,-1.3099937924756948,1.1664577589008078,-2.923046962266866,1.2715460305904354,-4.017728766960432,,2.571917125022634,-1.6199520837206953,-5.638272163982407,0.5059800368789158,-3.511912025360615,-1.113972044919583,-5.131943638176958,2.7795108837392886,-1.238381206666328,1.1664577589008078,-2.851434360505539,3.5563025007672873,4.017892091286056,2.6546706664220996,5.017892091286056,1.262087687894456,,,,
1507,2413,2.0,100.3515124,36.40356507,39.97587443,64-18-6,0.003136061,153058.2562,20.0,0.784015178,0.002458719,0,0.0,0.0,0.0,2746.983704,8.614707673,1803.340308,5.655384692,39.97588438,64-18-6,0.003136062,153058.1869,19.99982169,0.784015533,0.002458721,0.0,0.0,0.0,0.0,2746.983704,8.614711575,1803.340308,5.655387253,3600.0,night,inhalation,318.8712332,1849.927205,3188.712332,90.07621006,0.3010299956639812,2.572292364720747,1.5611439170120402,1.6017979722549291,-2.503615498377349,5.1848567610839105,2.467089898520816,-0.10567552958872446,0.0,0.0,0.0,3.4388560830522077,0.9352405449114976,3.2560776900837953,0.7524621519547505,1.601798080350865,-2.503615359893304,5.184856564448883,2.467089634358876,-0.10567533294137563,-2.6092907494373248,0.0,0.0,0.0,0.0,3.4388560830522077,0.9352407416235333,3.2560776900837953,0.7524623486218168,3.5563025007672873,2.503615341362678,3.2671546391658137,3.503615341362678,1.9546101050310856,,,,
1508,2413,2.0,100.3515124,36.40356507,39.97587443,64-18-6,0.003136061,153058.2562,20.0,0.784015178,0.002458719,0,0.0,0.0,0.0,2746.983704,8.614707673,1803.340308,5.655384692,39.97588438,64-18-6,0.003136062,153058.1869,19.99982169,0.784015533,0.002458721,0.0,0.0,0.0,0.0,2746.983704,8.614711575,1803.340308,5.655387253,3600.0,night,flash_fire,76529.09344,0.356395823,153058.1869,0.218291411,0.3010299956639812,2.572292364720747,1.5611439170120402,1.6017979722549291,-2.503615498377349,5.1848567610839105,2.467089898520816,-0.10567552958872446,0.0,0.0,0.0,3.4388560830522077,0.9352405449114976,3.2560776900837953,0.7524621519547505,1.601798080350865,-2.503615359893304,5.184856564448883,2.467089634358876,-0.10567533294137563,-2.6092907494373248,0.0,0.0,0.0,0.0,3.4388560830522077,0.9352407416235333,3.2560776900837953,0.7524623486218168,3.5563025007672873,4.883826568728153,-0.44806739458656936,5.184856564448883,-0.6609633519165519,,,,
1509,2411,1.0,100.0960852,22.71553071,22.48801418,64-18-6,0.000638724,751497.4377,108.0,0.159681082,0.000101992,0,0.0,0.0,0.0,388.6768095,0.248257334,65.22138718,0.041658487,22.65079825,64-18-6,0.000661971,725107.3527,100.0960943,0.165492636,0.000109551,2.315172432,0.001532576,0.383143989,0.00025363,388.6768095,0.257292599,65.22138718,0.043174637,3600.0,night,inhalation,1510.641232,2663.818588,15106.41232,126.5558694,0.0,2.5719952613134627,1.356322887826059,1.3519511064473837,-3.194686764957186,5.875927504158259,2.5810959241060507,-0.7967465332646364,0.0,0.0,0.0,2.5895886291143224,-0.6050979127472536,1.814390031486386,-1.3802965072995403,1.3550835118438356,-3.1791610359618794,5.860402308962435,2.571995271901865,-0.7812213264545362,-3.9603836537719226,0.36458334242840074,-2.81457797973795,-0.4166379835344345,-3.5957993782986453,2.5895886291143224,-0.5895727060542799,1.814390031486386,-1.3647713051689498,3.5563025007672873,3.1791613343169924,3.425504645080377,4.179161334316992,2.1022822916429997,,,,
1510,2411,1.0,100.0960852,22.71553071,22.48801418,64-18-6,0.000638724,751497.4377,108.0,0.159681082,0.000101992,0,0.0,0.0,0.0,388.6768095,0.248257334,65.22138718,0.041658487,22.65079825,64-18-6,0.000661971,725107.3527,100.0960943,0.165492636,0.000109551,2.315172432,0.001532576,0.383143989,0.00025363,388.6768095,0.257292599,65.22138718,0.043174637,3600.0,night,flash_fire,362553.6763,2.764471557,725107.3527,0.360098723,0.0,2.5719952613134627,1.356322887826059,1.3519511064473837,-3.194686764957186,5.875927504158259,2.5810959241060507,-0.7967465332646364,0.0,0.0,0.0,2.5895886291143224,-0.6050979127472536,1.814390031486386,-1.3802965072995403,1.3550835118438356,-3.1791610359618794,5.860402308962435,2.571995271901865,-0.7812213264545362,-3.9603836537719226,0.36458334242840074,-2.81457797973795,-0.4166379835344345,-3.5957993782986453,2.5895886291143224,-0.5895727060542799,1.814390031486386,-1.3647713051689498,3.5563025007672873,5.55937231323856,0.4416121259435938,5.860402308962435,-0.443578418742674,,,,
1511,2410,0.0,282.7754193,144.21144,144.21144,105-08-8,0.009364106,10000.0,100.0,1.0,0.009364106,0,0.0,0.0,0.0,2323.719327,21.75955307,2323.719327,21.75955307,144.21144,105-08-8,0.009364106,10000.0,99.99172151,1.0,0.009364106,0.0,0.0,0.0,0.0,2323.719327,21.75955307,2323.719327,21.75955307,10.0,night,inhalation,106.7907654,84.00887146,,,0.0,2.745016532303237,2.1589997134472387,2.1589997134472387,-2.0285336788119652,4.0,2.571883445956414,0.0,0.0,0.0,0.0,3.366183670148406,1.3376499709330296,3.366183670148406,1.3376499709330296,2.1589997134472387,-2.0285336788119652,4.0,2.571873810843436,0.0,-2.0285336788119652,0.0,0.0,0.0,0.0,3.366183670148406,1.3376499709330296,3.366183670148406,1.3376499709330296,1.0,2.0285336992354153,1.924325150617658,,,,,,
1512,2410,0.0,282.7754193,144.21144,144.21144,105-08-8,0.009364106,10000.0,100.0,1.0,0.009364106,0,0.0,0.0,0.0,2323.719327,21.75955307,2323.719327,21.75955307,144.21144,105-08-8,0.009364106,10000.0,99.99172151,1.0,0.009364106,0.0,0.0,0.0,0.0,2323.719327,21.75955307,2323.719327,21.75955307,10.0,night,flash_fire,5000.0,8.780038301,10000.0,14.54380193,0.0,2.745016532303237,2.1589997134472387,2.1589997134472387,-2.0285336788119652,4.0,2.571883445956414,0.0,0.0,0.0,0.0,3.366183670148406,1.3376499709330296,3.366183670148406,1.3376499709330296,2.1589997134472387,-2.0285336788119652,4.0,2.571873810843436,0.0,-2.0285336788119652,0.0,0.0,0.0,0.0,3.366183670148406,1.3376499709330296,3.366183670148406,1.3376499709330296,1.0,3.6989700043360187,0.9434964104250855,4.0,1.1626779513224894,,,,
1513,2408,0.0,197.083109,62.06784,62.06784,,,31000.0,200.0,1.0,0.009364106,0,0.0,0.0,0.0,2966.983015,27.78314215,2966.983015,27.78314215,62.06784,,,31000.0,197.2526918,1.0,0.009364106,2966.983015,27.78314215,2966.983015,27.78314215,2966.983015,27.78314215,2966.983015,27.78314215,3600.0,night,flash_fire,15500.0,2.383794209,31000.0,1.447209505,0.0,2.672313204435404,1.792866631926342,1.792866631926342,,4.491361693834273,2.6749988444271446,0.0,0.0,0.0,0.0,3.47231506013117,1.4437813609565737,3.47231506013117,1.4437813609565737,1.792866631926342,,4.491361693834273,2.6724697982520564,0.0,-2.0285336788119652,3.47231506013117,1.4437813609565737,3.47231506013117,1.4437813609565737,3.47231506013117,1.4437813609565737,3.47231506013117,1.4437813609565737,3.5563025007672873,4.190331698170292,0.37726876039982554,4.491361693834273,0.16053140622564802,,,,
1514,2406,0.0,197.083109,62.06784,62.06784,,,31000.0,160.0,1.0,0.009364106,0,0.0,0.0,0.0,3077.095741,28.81424933,3077.095741,28.81424933,62.06784,,,31000.0,159.9829856,1.0,0.009364106,0.0,0.0,0.0,0.0,3077.095741,28.81424933,3077.095741,28.81424933,10.0,night,flash_fire,15500.0,12.76223662,31000.0,12.15747045,0.0,2.672313204435404,1.792866631926342,1.792866631926342,,4.491361693834273,2.6366383187350237,0.0,0.0,0.0,0.0,3.4881410091305027,1.4596073098071778,3.4881410091305027,1.4596073098071778,1.792866631926342,,4.491361693834273,2.636621259044007,0.0,-2.0285336788119652,0.0,0.0,0.0,0.0,3.4881410091305027,1.4596073098071778,3.4881410091305027,1.4596073098071778,1.0,4.190331698170292,1.105926792457479,4.491361693834273,1.084843222643461,,,,
1515,2402,1.0,47.60062885,26.32078338,43.65090747,75-04-7,0.001578447,28509.02713,29.0,0.947068444,0.001494898,0,0.0,0.0,0.0,3745.481226,5.912045126,1149.240701,1.814016004,43.65099364,75-04-7,0.001578453,28508.93129,28.99701458,0.947071627,0.001494908,0.0,0.0,0.0,0.0,3745.481226,5.912065,1149.240701,1.814022102,10.0,night,inhalation,633.5318075,215849.935,6335.318075,6777.948436,0.0,2.5061675165070354,1.4202988109505907,1.6399932767956973,-2.801769995966234,4.454982397271521,2.4802225985844752,-0.02361863369219016,0.0,0.0,0.0,3.573507624537442,0.7717377403221543,3.060410998373423,0.25864111426665,1.6399941341230873,-2.8017683451271886,4.454980937282974,2.480218307477947,-0.02361717407538877,-2.825385533976189,0.0,0.0,0.0,0.0,3.573507624537442,0.7717392002491071,3.060410998373423,0.25864257418943654,1.0,2.8017684242312275,5.334151922210977,3.8017684242312275,3.831098260570134,,,,
1516,2402,1.0,47.60062885,26.32078338,43.65090747,75-04-7,0.001578447,28509.02713,29.0,0.947068444,0.001494898,0,0.0,0.0,0.0,3745.481226,5.912045126,1149.240701,1.814016004,43.65099364,75-04-7,0.001578453,28508.93129,28.99701458,0.947071627,0.001494908,0.0,0.0,0.0,0.0,3745.481226,5.912065,1149.240701,1.814022102,10.0,night,flash_fire,14254.46565,1702.771619,28508.93129,1042.47528,0.0,2.5061675165070354,1.4202988109505907,1.6399932767956973,-2.801769995966234,4.454982397271521,2.4802225985844752,-0.02361863369219016,0.0,0.0,0.0,3.573507624537442,0.7717377403221543,3.060410998373423,0.25864111426665,1.6399941341230873,-2.8017683451271886,4.454980937282974,2.480218307477947,-0.02361717407538877,-2.825385533976189,0.0,0.0,0.0,0.0,3.573507624537442,0.7717392002491071,3.060410998373423,0.25864257418943654,1.0,4.1539509417713285,3.231156402948363,4.454980937282974,3.0180657654329615,,,,
1517,2401,1.0,29.0199719,34.66628987,44.68814989,75-04-7,0.001642313,27400.38109,27.0,0.985387754,0.001618315,0,0.0,0.0,0.0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826501,75-04-7,0.00164232,27400.26283,26.9863084,0.985392007,0.001618329,0.0,0.0,0.0,0.0,2843.800141,4.670429881,1749.351428,2.872994859,10.0,night,inhalation,608.8947298,993081.8912,6088.947298,115859.0864,0.0,2.4802513041919996,1.539907364148278,1.6501923750408432,-2.78454406937339,4.437756603117219,2.4773383476918927,-0.0063928392635376665,0.0,0.0,0.0,3.4538990714139852,0.6693549819582246,3.2428770638582556,0.4583329744142368,1.6501934938143097,-2.784542218292083,4.437754728698899,2.4773185365243005,-0.0063909648233104336,-2.7909331833666426,0.0,0.0,0.0,0.0,3.4538990714139852,0.6693568562307626,3.2428770638582556,0.4583348488565736,1.0,2.7845422150979062,5.996985062624148,3.7845422150979062,5.06393009957299,,,,
