study_id,elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,hazard_type,catastrophic_release_01,discharge_diameter_in,release_orientation,press_psia,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_catastrophic_release_01,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,percentile_elev_m,percentile_ave_nbp_deg_k,percentile_overall_ave_mw,percentile_storage_ave_vap_mw,percentile_storage_shi,percentile_storage_lfl,percentile_storage_temp_deg_k,percentile_storage_vapor_mol_composition,percentile_storage_shi_times_vapor_mol_composition,percentile_storage_total_vapor_moles,percentile_storage_shi_times_total_vapor_moles,percentile_storage_component_vapor_moles,percentile_storage_shi_times_component_vapor_moles,percentile_storage_total_moles,percentile_storage_shi_times_total_moles,percentile_storage_component_total_moles,percentile_storage_shi_times_component_total_moles,percentile_discharge_ave_vap_mw,percentile_discharge_shi,percentile_discharge_lfl,percentile_discharge_temp_deg_k,percentile_discharge_vapor_mol_composition,percentile_discharge_shi_times_vapor_mol_composition,percentile_discharge_total_vapor_moles,percentile_discharge_shi_times_total_vapor_moles,percentile_discharge_component_vapor_moles,percentile_discharge_shi_times_component_vapor_moles,percentile_discharge_total_moles,percentile_discharge_shi_times_total_moles,percentile_discharge_component_total_moles,percentile_discharge_shi_times_component_total_moles,percentile_release_duration_sec,percentile_catastrophic_release_01,percentile_discharge_diameter_in,percentile_release_orientation,percentile_press_psia,percentile_conc_low_ppm,percentile_area_conc_low_m2,percentile_conc_high_ppm,percentile_area_conc_high_m2,percentile_log_elev_m,percentile_log_ave_nbp_deg_k,percentile_log_overall_ave_mw,percentile_log_storage_ave_vap_mw,percentile_log_storage_shi,percentile_log_storage_lfl,percentile_log_storage_temp_deg_k,percentile_log_storage_vapor_mol_composition,percentile_log_storage_shi_times_vapor_mol_composition,percentile_log_storage_total_vapor_moles,percentile_log_storage_shi_times_total_vapor_moles,percentile_log_storage_component_vapor_moles,percentile_log_storage_shi_times_component_vapor_moles,percentile_log_storage_total_moles,percentile_log_storage_shi_times_total_moles,percentile_log_storage_component_total_moles,percentile_log_storage_shi_times_component_total_moles,percentile_log_discharge_ave_vap_mw,percentile_log_discharge_shi,percentile_log_discharge_lfl,percentile_log_discharge_temp_deg_k,percentile_log_discharge_vapor_mol_composition,percentile_log_discharge_shi_times_vapor_mol_composition,percentile_log_discharge_total_vapor_moles,percentile_log_discharge_shi_times_total_vapor_moles,percentile_log_discharge_component_vapor_moles,percentile_log_discharge_shi_times_component_vapor_moles,percentile_log_discharge_total_moles,percentile_log_discharge_shi_times_total_moles,percentile_log_discharge_component_total_moles,percentile_log_discharge_shi_times_component_total_moles,percentile_log_release_duration_sec,percentile_log_catastrophic_release_01,percentile_log_discharge_diameter_in,percentile_log_release_orientation,percentile_log_press_psia,percentile_log_conc_low_ppm,percentile_log_area_conc_low_m2,percentile_log_conc_high_ppm,percentile_log_area_conc_high_m2
2285,1,280.2234025,45.08368,45.08368,124-40-3,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,inhalation,0,2,0,44.6959,350,906791.7791,3500,140576.0598,0,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.467089899,0,-2.544068023,-10,-10,-10,-10,3.601253147,1.057185102,3.601253147,1.057185102,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,-10,-10,-10,-10,3.601253147,1.057185102,3.601253147,1.057185102,3.556302501,-10,0.301029996,-10,1.650267687,2.544068044,5.957507574,3.544068044,5.147911366,0.166666667,0.421998277,0.123282227,0.126643058,0.004284087,0.025017958,0.166666667,1,0.004285679,0,0,0,0,2.18E-07,3.12E-07,2.18E-07,3.12E-07,0.126643061,0.004284087,0.02765993,0.203424608,1,0.004285679,0,0,0,0,2.18E-07,3.12E-07,2.18E-07,3.12E-07,1,0,0.02,0,0.004999834,0.000771769,0.01187628,0.003858895,0.010877047,0.927802901,0.761721449,0.602133964,0.60527011,0.758957781,0.902992325,0.405643811,1,0.682036892,0,0,0,0,0.499655214,0.547238005,0.499655214,0.552338776,0.605270113,0.758957781,0.905451685,0.544686015,1,0.682036892,0,0,0,0,0.499655214,0.547238005,0.499655214,0.552338776,1,0,0.858419166,0,0.184932687,0.432220941,0.821408144,0.495428312,0.807882057
2425,1,308.5723586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,333.221,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,311.2974275,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10,flash_fire,1,1,0,32.6959,14022.16776,295511.7598,28044.33551,140419.7433,0,2.48935702,1.492424577,1.641868992,-2.798580752,4.451793364,2.522732363,-0.020429601,-2.819010411,0.304352242,-2.494228611,0.283922641,-2.51465825,3.501381859,0.702801007,3.184885117,0.386304266,1.644199091,-2.794632671,4.447845154,2.493175532,-0.016481391,-2.811113964,2.449261134,-0.345371507,2.432779743,-0.361852897,3.501381859,0.706749218,3.184885117,0.390252476,1,0,0,-10,1.514493296,4.146815159,5.470574768,4.447845154,5.147428175,0.166666667,0.468039598,0.083184922,0.122985493,0.00238349,0.025319901,0.203564457,0.953977439,0.002275485,1.10E-10,8.75E-11,1.05E-10,8.35E-11,1.73E-07,1.38E-07,8.36E-08,6.65E-08,0.123679006,0.002405272,0.027709191,0.230895838,0.962703775,0.002317238,1.54E-08,1.23E-08,1.48E-08,1.19E-08,1.73E-07,1.39E-07,8.36E-08,6.71E-08,0,1,0.01,0,0.002999834,0.031049393,0.003870327,0.031036518,0.010864952,0.927802901,0.789731829,0.530034843,0.599820717,0.7330503,0.903282048,0.459733263,0.992735011,0.645118651,0.508541677,0.427348552,0.507533433,0.42618537,0.492153662,0.522577405,0.468380898,0.506179998,0.60086576,0.733452185,0.90549475,0.577965845,0.994139038,0.646178956,0.614397488,0.549695866,0.613584097,0.548757482,0.492153662,0.52285215,0.468380898,0.506451647,0,1,0.833333333,0,0.13295144,0.724766405,0.776240456,0.684516638,0.80783478
2423,1,308.5723586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,333.221,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,311.2974275,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10,flash_fire,1,0,0,32.6959,14022.16776,295511.7598,28044.33551,140419.7433,0,2.48935702,1.492424577,1.641868992,-2.798580752,4.451793364,2.522732363,-0.020429601,-2.819010411,0.304352242,-2.494228611,0.283922641,-2.51465825,3.501381859,0.702801007,3.184885117,0.386304266,1.644199091,-2.794632671,4.447845154,2.493175532,-0.016481391,-2.811113964,2.449261134,-0.345371507,2.432779743,-0.361852897,3.501381859,0.706749218,3.184885117,0.390252476,1,0,-10,-10,1.514493296,4.146815159,5.470574768,4.447845154,5.147428175,0.166666667,0.468039598,0.083184922,0.122985493,0.00238349,0.025319901,0.203564457,0.953977439,0.002275485,1.10E-10,8.75E-11,1.05E-10,8.35E-11,1.73E-07,1.38E-07,8.36E-08,6.65E-08,0.123679006,0.002405272,0.027709191,0.230895838,0.962703775,0.002317238,1.54E-08,1.23E-08,1.48E-08,1.19E-08,1.73E-07,1.39E-07,8.36E-08,6.71E-08,0,1,0,0,0.002999834,0.031049393,0.003870327,0.031036518,0.010864952,0.927802901,0.789731829,0.530034843,0.599820717,0.7330503,0.903282048,0.459733263,0.992735011,0.645118651,0.508541677,0.427348552,0.507533433,0.42618537,0.492153662,0.522577405,0.468380898,0.506179998,0.60086576,0.733452185,0.90549475,0.577965845,0.994139038,0.646178956,0.614397488,0.549695866,0.613584097,0.548757482,0.492153662,0.52285215,0.468380898,0.506451647,0,1,0,0,0.13295144,0.724766405,0.776240456,0.684516638,0.80783478
3235,0,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,293.15,1,0.002,0,0,0,0,1189.818424,2.379636847,1189.818424,2.379636847,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,1189.818424,2.379636847,1189.818424,2.379636847,3600,inhalation,0,3,0,29.0074982,500,801341.056,5000,140286.9298,-10,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.467089899,0,-2.698970004,-10,-10,-10,-10,3.07548069,0.376510685,3.07548069,0.376510685,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.07548069,0.376510685,3.07548069,0.376510685,3.556302501,-10,0.477121255,-10,1.462510274,2.698970004,5.903817394,3.698970004,5.147017211,0,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.166666667,1,0.002999964,0,0,0,0,6.50E-08,6.50E-08,6.50E-08,6.50E-08,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,6.50E-08,6.50E-08,6.50E-08,6.50E-08,1,0,0.03,0,0.0023851,0.00110395,0.010495188,0.005519826,0.010854675,0,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.405643811,1,0.66123723,0,0,0,0,0.460163291,0.499871773,0.460163291,0.505506168,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.460163291,0.499871773,0.460163291,0.505506168,1,0,0.873093438,0,0.113049732,0.460494812,0.816427865,0.527836913,0.807794569
3072,3,350.4502589,53.0626,53.0626,107-13-1,0.013333333,30500,298.15,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,53.0626,107-13-1,0.013333333,30500,298.130226,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,3600,inhalation,0,2,0,24.6959,75,1454218.405,750,139664.409,0.477121255,2.544626385,1.724788526,1.724788526,-1.875061274,4.484299839,2.474434814,0,-1.875061274,-10,-10,-10,-10,3.150272737,1.275211474,3.150272737,1.275211474,1.724788526,-1.875061274,4.484299839,2.474406009,0,-1.875061274,-10,-10,-10,-10,3.150272737,1.275211474,3.150272737,1.275211474,3.556302501,-10,0.301029996,-10,1.392624858,1.875061263,6.162629637,2.875061263,5.145085748,0.5,0.536053173,0.146122005,0.150105479,0.019998397,0.027530364,0.171270718,1,0.019999965,0,0,0,0,7.72E-08,5.15E-07,7.72E-08,5.15E-07,0.150105482,0.019998397,0.030437653,0.219255271,1,0.019999965,0,0,0,0,7.72E-08,5.15E-07,7.72E-08,5.15E-07,1,0,0.02,0,0.0016665,0.000162769,0.019045943,0.000813856,0.010806508,0.97207035,0.826721533,0.633709209,0.637009811,0.827057635,0.905313804,0.412783725,1,0.771868628,0,0,0,0,0.465781086,0.562409851,0.465781086,0.567339697,0.637009813,0.827057635,0.907779487,0.56428879,1,0.771868628,0,0,0,0,0.465781086,0.562409851,0.465781086,0.567339697,1,0,0.858419166,0,0.086294089,0.310108789,0.840435183,0.355458654,0.807605584
2995,3,350.4502589,53.0626,53.0626,107-13-1,0.013333333,30500,298.15,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,53.0626,107-13-1,0.013333333,30500,298.130226,1,0.013333333,0,0,0,0,1413.424898,18.84566531,1413.424898,18.84566531,3600,inhalation,0,2,0,24.6959,75,1454218.405,750,139664.409,0.477121255,2.544626385,1.724788526,1.724788526,-1.875061274,4.484299839,2.474434814,0,-1.875061274,-10,-10,-10,-10,3.150272737,1.275211474,3.150272737,1.275211474,1.724788526,-1.875061274,4.484299839,2.474406009,0,-1.875061274,-10,-10,-10,-10,3.150272737,1.275211474,3.150272737,1.275211474,3.556302501,-10,0.301029996,-10,1.392624858,1.875061263,6.162629637,2.875061263,5.145085748,0.5,0.536053173,0.146122005,0.150105479,0.019998397,0.027530364,0.171270718,1,0.019999965,0,0,0,0,7.72E-08,5.15E-07,7.72E-08,5.15E-07,0.150105482,0.019998397,0.030437653,0.219255271,1,0.019999965,0,0,0,0,7.72E-08,5.15E-07,7.72E-08,5.15E-07,1,0,0.02,0,0.0016665,0.000162769,0.019045943,0.000813856,0.010806508,0.97207035,0.826721533,0.633709209,0.637009811,0.827057635,0.905313804,0.412783725,1,0.771868628,0,0,0,0,0.465781086,0.562409851,0.465781086,0.567339697,0.637009813,0.827057635,0.907779487,0.56428879,1,0.771868628,0,0,0,0,0.465781086,0.562409851,0.465781086,0.567339697,1,0,0.858419166,0,0.086294089,0.310108789,0.840435183,0.355458654,0.807605584
3857,1.5,280.2234025,45.08368,45.08368,124-40-3,0.002857143,28000,279.65,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,45.08368,124-40-3,0.002857143,28000,279.647843,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,10,flash_fire,1,0,6,15.6959,14000,249616.5869,28000,134148.9467,0.176091259,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.446614824,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1.654019359,-2.544068023,4.447158031,2.446611474,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1,0,-10,0.77815125,1.195786223,4.146128036,5.397273441,4.447158031,5.127587267,0.25,0.421998277,0.123282227,0.126643058,0.004284087,0.025017958,0.154235727,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0.126643061,0.004284087,0.02765993,0.202915778,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0,1,0,1,0.0001665,0.031000302,0.003269236,0.030987426,0.01037975,0.944140699,0.761721449,0.602133964,0.60527011,0.758957781,0.902992325,0.385740206,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0.605270113,0.758957781,0.905451685,0.54403535,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0,1,0,1,0.010934386,0.724640986,0.769441055,0.684372878,0.805893442
3081,3,266.7769947,31.0571,31.0571,74-89-5,0.002,49000,298.15,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,74-89-5,0.002,49000,266.7769928,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,inhalation,0,2,0,79.6959,500,1866503.285,5000,133682.9506,0.477121255,2.426148376,1.4921609,1.4921609,-2.698970004,4.69019608,2.474434814,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,1.4921609,-2.698970004,4.69019608,2.426148373,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,3.556302501,-10,0.301029996,-10,1.901435979,2.698970004,6.271028759,3.698970004,5.126076023,0.5,0.400160069,0.08313093,0.085397186,0.00299837,0.046122166,0.171270718,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,0.085397188,0.00299837,0.050992805,0.191537204,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1,0,0.02,0,0.010833168,0.00110395,0.024445651,0.005519826,0.010343694,0.97207035,0.747428666,0.529917198,0.532677211,0.743189925,0.918182959,0.412783725,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,0.532677213,0.743189925,0.920683692,0.529124211,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,1,0,0.858419166,0,0.281092508,0.460494812,0.850490241,0.527836913,0.805745574
3079,3,266.7769947,31.0571,31.0571,74-89-5,0.002,49000,298.15,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,74-89-5,0.002,49000,266.7769928,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,inhalation,0,2,0,79.6959,500,1866503.285,5000,133682.9506,0.477121255,2.426148376,1.4921609,1.4921609,-2.698970004,4.69019608,2.474434814,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,1.4921609,-2.698970004,4.69019608,2.426148373,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,3.556302501,-10,0.301029996,-10,1.901435979,2.698970004,6.271028759,3.698970004,5.126076023,0.5,0.400160069,0.08313093,0.085397186,0.00299837,0.046122166,0.171270718,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,0.085397188,0.00299837,0.050992805,0.191537204,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1,0,0.02,0,0.010833168,0.00110395,0.024445651,0.005519826,0.010343694,0.97207035,0.747428666,0.529917198,0.532677211,0.743189925,0.918182959,0.412783725,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,0.532677213,0.743189925,0.920683692,0.529124211,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,1,0,0.858419166,0,0.281092508,0.460494812,0.850490241,0.527836913,0.805745574
3021,3,266.7769947,31.0571,31.0571,74-89-5,0.002,49000,298.15,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,74-89-5,0.002,49000,266.7769928,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,inhalation,0,2,0,79.6959,500,1866503.285,5000,133682.9506,0.477121255,2.426148376,1.4921609,1.4921609,-2.698970004,4.69019608,2.474434814,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,1.4921609,-2.698970004,4.69019608,2.426148373,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,3.556302501,-10,0.301029996,-10,1.901435979,2.698970004,6.271028759,3.698970004,5.126076023,0.5,0.400160069,0.08313093,0.085397186,0.00299837,0.046122166,0.171270718,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,0.085397188,0.00299837,0.050992805,0.191537204,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1,0,0.02,0,0.010833168,0.00110395,0.024445651,0.005519826,0.010343694,0.97207035,0.747428666,0.529917198,0.532677211,0.743189925,0.918182959,0.412783725,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,0.532677213,0.743189925,0.920683692,0.529124211,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,1,0,0.858419166,0,0.281092508,0.460494812,0.850490241,0.527836913,0.805745574
3010,3,266.7769947,31.0571,31.0571,74-89-5,0.002,49000,298.15,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,31.0571,74-89-5,0.002,49000,266.7769928,1,0.002,0,0,0,0,2414.906736,4.829813473,2414.906736,4.829813473,3600,inhalation,0,2,0,79.6959,500,1866503.285,5000,133682.9506,0.477121255,2.426148376,1.4921609,1.4921609,-2.698970004,4.69019608,2.474434814,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,1.4921609,-2.698970004,4.69019608,2.426148373,0,-2.698970004,-10,-10,-10,-10,3.382900363,0.683930359,3.382900363,0.683930359,3.556302501,-10,0.301029996,-10,1.901435979,2.698970004,6.271028759,3.698970004,5.126076023,0.5,0.400160069,0.08313093,0.085397186,0.00299837,0.046122166,0.171270718,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,0.085397188,0.00299837,0.050992805,0.191537204,1,0.002999964,0,0,0,0,1.32E-07,1.32E-07,1.32E-07,1.32E-07,1,0,0.02,0,0.010833168,0.00110395,0.024445651,0.005519826,0.010343694,0.97207035,0.747428666,0.529917198,0.532677211,0.743189925,0.918182959,0.412783725,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,0.532677213,0.743189925,0.920683692,0.529124211,1,0.66123723,0,0,0,0,0.483254257,0.52126425,0.483254257,0.526657638,1,0,0.858419166,0,0.281092508,0.460494812,0.850490241,0.527836913,0.805745574
3701,4,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,283.15,1,0.002,0,0,0,0,566.4824019,1.132964804,566.4824019,1.132964804,44.05256,75-21-8,0.002,30000,283.1479608,1,0.002,0,0,0,0,566.4824019,1.132964804,566.4824019,1.132964804,10,inhalation,1,0,0,15.6959,500,586907.1879,5000,131431.5269,0.602059991,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.452016566,0,-2.698970004,-10,-10,-10,-10,2.753186423,0.054216419,2.753186423,0.054216419,1.643971151,-2.698970004,4.477121255,2.452013438,0,-2.698970004,-10,-10,-10,-10,2.753186423,0.054216419,2.753186423,0.054216419,1,0,-10,-10,1.195786223,2.698970004,5.768569428,3.698970004,5.118699553,0.666666667,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.157458564,1,0.002999964,0,0,0,0,3.09E-08,3.09E-08,3.09E-08,3.09E-08,0.123611,0.00299837,0.029882109,0.206010084,1,0.002999964,0,0,0,0,3.09E-08,3.09E-08,3.09E-08,3.09E-08,0,1,0,0,0.0001665,0.00110395,0.007686741,0.005519826,0.01016949,0.983662202,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.390991183,1,0.66123723,0,0,0,0,0.435955061,0.477444215,0.435955061,0.483331276,0.60076353,0.743189925,0.907329581,0.547971676,1,0.66123723,0,0,0,0,0.435955061,0.477444215,0.435955061,0.483331276,0,1,0,0,0.010934386,0.460494812,0.803882319,0.527836913,0.805023822
3118,2,335.5672459,20.12149783,32.87480298,74-89-5,0.001250002,46519.85416,305.15,0.625001144,0.000781253,0,0,0,0,7156.524886,8.945672483,370.9296747,0.463662942,32.87950411,74-89-5,0.001250396,46504.63831,305.0377687,0.625198219,0.000781746,0,0,0,0,7156.524886,8.948493224,370.9296747,0.463809144,10,inhalation,1,6,0,214.6959,799.7463603,979170.5262,7997.463603,130666.3451,0.301029996,2.525779564,1.303660306,1.516863159,-2.903089292,4.667638345,2.484513374,-0.204119188,-3.107208302,-10,-10,-10,-10,3.854702186,0.951612994,2.569291579,-0.333797613,1.516925259,-2.902952424,4.667496271,2.484353615,-0.203982268,-3.106934332,-10,-10,-10,-10,3.854702186,0.951749914,2.569291579,-0.333660693,1,0,0.77815125,-10,2.331823751,2.902952272,5.990858332,3.902952272,5.116163744,0.333333333,0.511881786,0.051827604,0.090742234,0.001873371,0.043629713,0.17771639,0.624422199,0.001171844,0,0,0,0,3.91E-07,2.44E-07,2.03E-08,1.27E-08,0.09075606,0.001873962,0.048220236,0.225361938,0.624619578,0.001172583,0,0,0,0,3.91E-07,2.44E-07,2.03E-08,1.27E-08,0,1,0.06,0,0.033333172,0.001767752,0.012824226,0.008838878,0.010110284,0.955732552,0.814108066,0.445813447,0.543756079,0.722412117,0.916773031,0.422580987,0.927412994,0.60642051,0,0,0,0,0.518692328,0.539891536,0.422142316,0.456634652,0.543783933,0.722426049,0.919261019,0.571537453,0.927461685,0.606457298,0,0,0,0,0.518692328,0.539901064,0.422142316,0.456644073,0,1,0.898179271,0,0.445866536,0.497727191,0.824501747,0.570514101,0.804775706
3136,1,308.5723586,31.07596166,44.44048928,75-04-7,0.001627064,27657.18114,298.15,0.976238318,0.001588402,0,0,0,0,2413.441001,3.926822637,1164.501212,1.89471784,44.44082848,75-04-7,0.001627085,27656.82612,298.1253063,0.976250849,0.001588443,0,0,0,0,2413.441001,3.926873044,1164.501212,1.894742162,3600,inhalation,0,2,0,34.6959,614.5961364,855165.2711,6145.961364,122794.5979,0,2.48935702,1.492424577,1.647778832,-2.788595364,4.441807914,2.474434814,-0.01044415,-2.799039575,-10,-10,-10,-10,3.382636687,0.594041286,3.066139945,0.277544544,1.647782147,-2.788589759,4.441802339,2.474398843,-0.010438575,-2.799028365,-10,-10,-10,-10,3.382636687,0.594046861,3.066139945,0.277550119,3.556302501,-10,0.301029996,-10,1.540278157,2.788589826,5.932050056,3.788589826,5.089179261,0.166666667,0.468039598,0.083184922,0.124751723,0.002438965,0.024673438,0.171270718,0.976201633,0.002382567,0,0,0,0,1.32E-07,1.07E-07,6.36E-08,5.18E-08,0.124752723,0.002438996,0.027278633,0.219250922,0.976214184,0.002382629,0,0,0,0,1.32E-07,1.07E-07,6.36E-08,5.18E-08,1,0,0.02,0,0.003333167,0.001357729,0.011200126,0.006788734,0.009501209,0.927802901,0.789731829,0.530034843,0.602471258,0.734066737,0.902657926,0.412783725,0.996285947,0.64780026,0,0,0,0,0.483234452,0.51500912,0.459461687,0.498696976,0.602472747,0.734067308,0.905116026,0.564283568,0.996287929,0.647801766,0,0,0,0,0.483234452,0.515009508,0.459461687,0.49869736,1,0,0.858419166,0,0.142823178,0.476852897,0.819046715,0.54658718,0.802135404
